0#0-(0.233163,0.700425) 1-(0.272804,0.708623) 2-(0.318238,0.632472) 3-(0.306937,0.567235) 4-(0.26733,0.55472) 5-(0.283777,0.477852) 6-(0.279947,0.374325) 7-(0.297067,0.366616) 8-(0.309147,0.394083) 9-(0.250553,0.46697) 10-(0.244597,0.350804) 11-(0.264968,0.364945) 12-(0.278393,0.418762) 13-(0.216843,0.47652) 14-(0.210636,0.364129) 15-(0.22401,0.373529) 16-(0.231604,0.424656) 17-(0.180486,0.500008) 18-(0.175404,0.408211) 19-(0.189723,0.398808) 20-(0.201693,0.429348) 
33333#0-(0.23453,0.703269) 1-(0.272938,0.714381) 2-(0.319518,0.637261) 3-(0.309612,0.57118) 4-(0.269444,0.559486) 5-(0.285214,0.480495) 6-(0.283335,0.375784) 7-(0.301586,0.365451) 8-(0.314096,0.394177) 9-(0.25136,0.46911) 10-(0.246004,0.350344) 11-(0.267436,0.361797) 12-(0.281797,0.41603) 13-(0.217105,0.478737) 14-(0.210082,0.365178) 15-(0.22528,0.372057) 16-(0.234504,0.42079) 17-(0.180592,0.502919) 18-(0.17457,0.409997) 19-(0.189362,0.397475) 20-(0.202187,0.423855) 
66666#0-(0.236217,0.705563) 1-(0.275002,0.712503) 2-(0.320489,0.63565) 3-(0.312035,0.569147) 4-(0.272575,0.553536) 5-(0.28583,0.477876) 6-(0.283139,0.380856) 7-(0.30144,0.361403) 8-(0.316543,0.379806) 9-(0.251386,0.466355) 10-(0.245936,0.353902) 11-(0.267709,0.357294) 12-(0.284372,0.407732) 13-(0.217624,0.476813) 14-(0.211085,0.367069) 15-(0.226381,0.366819) 16-(0.237848,0.412406) 17-(0.182144,0.502095) 18-(0.177379,0.411774) 19-(0.192061,0.396074) 20-(0.206472,0.420265) 
100000#0-(0.237373,0.70694) 1-(0.277246,0.713874) 2-(0.321221,0.63735) 3-(0.312544,0.570142) 4-(0.275204,0.551386) 5-(0.287578,0.478472) 6-(0.283734,0.379462) 7-(0.301849,0.360356) 8-(0.316525,0.38006) 9-(0.253341,0.465532) 10-(0.247658,0.350986) 11-(0.269034,0.355052) 12-(0.284942,0.407497) 13-(0.21966,0.474879) 14-(0.213043,0.362237) 15-(0.228496,0.363337) 16-(0.240002,0.411393) 17-(0.184207,0.499297) 18-(0.180128,0.407765) 19-(0.195014,0.392638) 20-(0.209311,0.418259) 
133333#0-(0.237904,0.707513) 1-(0.276831,0.712974) 2-(0.321663,0.638159) 3-(0.314245,0.570828) 4-(0.276369,0.551469) 5-(0.287058,0.477616) 6-(0.284501,0.373164) 7-(0.3048,0.352848) 8-(0.321401,0.371714) 9-(0.254017,0.465712) 10-(0.249173,0.345828) 11-(0.27294,0.353024) 12-(0.289541,0.409047) 13-(0.221389,0.476175) 14-(0.214711,0.361072) 15-(0.2316,0.364114) 16-(0.24321,0.414538) 17-(0.187352,0.5013) 18-(0.18156,0.408894) 19-(0.196826,0.393348) 20-(0.210671,0.420189) 
166666#0-(0.236147,0.703952) 1-(0.276687,0.709149) 2-(0.321617,0.634863) 3-(0.312771,0.57092) 4-(0.275474,0.554779) 5-(0.287086,0.480871) 6-(0.283235,0.37403) 7-(0.301149,0.36354) 8-(0.313148,0.391165) 9-(0.253747,0.468437) 10-(0.247494,0.34522) 11-(0.268704,0.356932) 12-(0.282688,0.41281) 13-(0.220299,0.477999) 14-(0.21386,0.35974) 15-(0.228383,0.371122) 16-(0.236747,0.427913) 17-(0.184495,0.502119) 18-(0.178704,0.408406) 19-(0.19274,0.401419) 20-(0.203862,0.436421) 
200000#0-(0.235819,0.70256) 1-(0.277258,0.705626) 2-(0.320534,0.630686) 3-(0.312999,0.564606) 4-(0.275439,0.545474) 5-(0.28739,0.475193) 6-(0.2851,0.366601) 7-(0.304128,0.360803) 8-(0.316462,0.393993) 9-(0.25338,0.46459) 10-(0.249689,0.342654) 11-(0.272418,0.356326) 12-(0.287092,0.412885) 13-(0.219404,0.474285) 14-(0.213257,0.356529) 15-(0.231029,0.363912) 16-(0.24264,0.417368) 17-(0.18422,0.49731) 18-(0.178412,0.402007) 19-(0.195621,0.389459) 20-(0.211442,0.419852) 
233333#0-(0.235236,0.706357) 1-(0.27807,0.707414) 2-(0.321549,0.632169) 3-(0.313102,0.564661) 4-(0.274103,0.542249) 5-(0.287378,0.473966) 6-(0.283123,0.366409) 7-(0.301687,0.358814) 8-(0.313549,0.391051) 9-(0.252529,0.464135) 10-(0.246547,0.340119) 11-(0.270321,0.35326) 12-(0.284517,0.410234) 13-(0.218271,0.475034) 14-(0.20942,0.356066) 15-(0.228103,0.363682) 16-(0.238675,0.417928) 17-(0.182973,0.499721) 18-(0.176295,0.405787) 19-(0.193596,0.393944) 20-(0.207991,0.424968) 
266666#0-(0.236467,0.704968) 1-(0.278846,0.708649) 2-(0.321912,0.630053) 3-(0.313064,0.561209) 4-(0.276587,0.537981) 5-(0.287484,0.474216) 6-(0.282118,0.363422) 7-(0.300092,0.359087) 8-(0.310881,0.395133) 9-(0.252368,0.463818) 10-(0.246223,0.338048) 11-(0.269543,0.35375) 12-(0.282226,0.413297) 13-(0.217807,0.473811) 14-(0.209495,0.353934) 15-(0.228153,0.363168) 16-(0.23814,0.419668) 17-(0.18227,0.497843) 18-(0.175784,0.403255) 19-(0.192716,0.3921) 20-(0.206064,0.424342) 
300000#0-(0.236511,0.703004) 1-(0.279855,0.707168) 2-(0.324683,0.63078) 3-(0.31617,0.563549) 4-(0.277453,0.544828) 5-(0.286739,0.471614) 6-(0.28116,0.362837) 7-(0.298153,0.357447) 8-(0.308565,0.392636) 9-(0.250474,0.460411) 10-(0.244042,0.33778) 11-(0.26649,0.351562) 12-(0.279258,0.410761) 13-(0.215433,0.470082) 14-(0.206735,0.35319) 15-(0.225252,0.361431) 16-(0.23616,0.41834) 17-(0.179972,0.494989) 18-(0.172756,0.402311) 19-(0.189256,0.389136) 20-(0.203401,0.419914) 
333333#0-(0.231264,0.690925) 1-(0.280871,0.690021) 2-(0.325101,0.619669) 3-(0.315811,0.560192) 4-(0.276179,0.547272) 5-(0.28623,0.470728) 6-(0.280442,0.36433) 7-(0.296056,0.359178) 8-(0.305355,0.397259) 9-(0.249938,0.4609) 10-(0.243169,0.33709) 11-(0.262015,0.347041) 12-(0.273188,0.404936) 13-(0.214463,0.470116) 14-(0.205855,0.352744) 15-(0.220856,0.361388) 16-(0.230269,0.41628) 17-(0.177945,0.492806) 18-(0.169981,0.401411) 19-(0.183916,0.393311) 20-(0.196303,0.427097) 
366666#0-(0.234576,0.692762) 1-(0.283621,0.690478) 2-(0.327141,0.618995) 3-(0.319386,0.55697) 4-(0.279676,0.539276) 5-(0.285796,0.468589) 6-(0.279785,0.352286) 7-(0.293275,0.356988) 8-(0.300056,0.402767) 9-(0.248679,0.460063) 10-(0.24061,0.329982) 11-(0.25841,0.345394) 12-(0.269607,0.406576) 13-(0.213003,0.47059) 14-(0.202772,0.350725) 15-(0.217781,0.362188) 16-(0.227389,0.420205) 17-(0.177075,0.49522) 18-(0.168695,0.403348) 19-(0.18214,0.395652) 20-(0.194551,0.43099) 21-(0.218303,0.474707) 22-(0.253146,0.458447) 23-(0.283258,0.424724) 24-(0.293588,0.408976) 25-(0.283597,0.415921) 26-(0.248589,0.359658) 27-(0.265569,0.317948) 28-(0.270125,0.370841) 29-(0.267497,0.409087) 30-(0.221228,0.362911) 31-(0.222478,0.315149) 32-(0.23524,0.381257) 33-(0.240454,0.424595) 34-(0.196959,0.383044) 35-(0.188901,0.3538) 36-(0.205638,0.41132) 37-(0.21559,0.44186) 38-(0.17798,0.411047) 39-(0.164568,0.405419) 40-(0.178011,0.439393) 41-(0.190484,0.458118) 
400000#0-(0.230556,0.729323) 1-(0.281138,0.706798) 2-(0.325345,0.630435) 3-(0.322357,0.56198) 4-(0.286473,0.542916) 5-(0.283608,0.47215) 6-(0.279751,0.364918) 7-(0.292304,0.359332) 8-(0.29965,0.401671) 9-(0.245706,0.466066) 10-(0.238661,0.33881) 11-(0.25276,0.345808) 12-(0.2611,0.409121) 13-(0.211147,0.479903) 14-(0.199244,0.362371) 15-(0.213118,0.367641) 16-(0.22251,0.425797) 17-(0.176542,0.506197) 18-(0.165034,0.415044) 19-(0.177656,0.404216) 20-(0.189864,0.441574) 21-(0.225474,0.49443) 22-(0.257456,0.487779) 23-(0.28207,0.466523) 24-(0.286731,0.461133) 25-(0.278409,0.476465) 26-(0.264697,0.379047) 27-(0.277027,0.324183) 28-(0.280538,0.361281) 29-(0.281618,0.40715) 30-(0.23292,0.377613) 31-(0.2307,0.303975) 32-(0.239366,0.363879) 33-(0.247595,0.415479) 34-(0.204403,0.397664) 35-(0.194699,0.345884) 36-(0.206668,0.403786) 37-(0.218912,0.446729) 38-(0.179186,0.430146) 39-(0.167346,0.408709) 40-(0.178471,0.444986) 41-(0.191812,0.472413) 
433333#0-(0.229807,0.749708) 1-(0.282195,0.709279) 2-(0.325376,0.627327) 3-(0.323774,0.555254) 4-(0.290739,0.541457) 5-(0.283241,0.473296) 6-(0.280582,0.358517) 7-(0.294073,0.360538) 8-(0.299884,0.406481) 9-(0.247037,0.470289) 10-(0.24022,0.339146) 11-(0.254602,0.350451) 12-(0.261224,0.41383) 13-(0.212628,0.485624) 14-(0.198899,0.370169) 15-(0.212491,0.369883) 16-(0.222525,0.421152) 17-(0.178571,0.515583) 18-(0.160825,0.433781) 19-(0.170092,0.410761) 20-(0.181084,0.432791) 21-(0.225049,0.486071) 22-(0.253375,0.483462) 23-(0.280004,0.463883) 24-(0.285581,0.459872) 25-(0.279985,0.473415) 26-(0.265314,0.379351) 27-(0.279774,0.327896) 28-(0.286038,0.362674) 29-(0.287484,0.406102) 30-(0.235818,0.377873) 31-(0.237934,0.31) 32-(0.249023,0.367958) 33-(0.255627,0.415596) 34-(0.20815,0.395866) 35-(0.200203,0.344652) 36-(0.214745,0.400299) 37-(0.226922,0.441095) 38-(0.18286,0.424992) 39-(0.170003,0.403437) 40-(0.181525,0.441931) 41-(0.194041,0.470671) 
466666#0-(0.231336,0.76224) 1-(0.28652,0.714358) 2-(0.329676,0.624625) 3-(0.325207,0.544687) 4-(0.287769,0.538218) 5-(0.282182,0.472258) 6-(0.281945,0.358816) 7-(0.299417,0.369971) 8-(0.306718,0.416961) 9-(0.246108,0.467074) 10-(0.240324,0.334513) 11-(0.261046,0.356318) 12-(0.269703,0.41906) 13-(0.212714,0.480439) 14-(0.198337,0.362985) 15-(0.218314,0.371604) 16-(0.229673,0.425144) 17-(0.179418,0.509431) 18-(0.161473,0.425155) 19-(0.173352,0.405648) 20-(0.183803,0.428821) 21-(0.221988,0.484582) 22-(0.25131,0.477421) 23-(0.279439,0.459759) 24-(0.285263,0.457431) 25-(0.27927,0.469869) 26-(0.26554,0.380042) 27-(0.281872,0.335276) 28-(0.287151,0.367282) 29-(0.287959,0.407203) 30-(0.235915,0.381975) 31-(0.239826,0.320183) 32-(0.250014,0.374054) 33-(0.257557,0.414659) 34-(0.20866,0.4004) 35-(0.20319,0.352034) 36-(0.217328,0.404327) 37-(0.229063,0.43945) 38-(0.183302,0.426896) 39-(0.172328,0.404719) 40-(0.183267,0.441269) 41-(0.195464,0.467714) 
500000#0-(0.231792,0.774615) 1-(0.291112,0.720429) 2-(0.334712,0.628498) 3-(0.328684,0.54594) 4-(0.287974,0.540198) 5-(0.284449,0.470055) 6-(0.284374,0.354059) 7-(0.303063,0.373248) 8-(0.308804,0.425983) 9-(0.249072,0.467005) 10-(0.242375,0.330317) 11-(0.264343,0.360776) 12-(0.271605,0.428529) 13-(0.215286,0.481963) 14-(0.198049,0.360728) 15-(0.219484,0.373307) 16-(0.229946,0.429458) 17-(0.181069,0.511543) 18-(0.158658,0.424557) 19-(0.168414,0.403884) 20-(0.175267,0.424485) 21-(0.220974,0.486989) 22-(0.251566,0.485655) 23-(0.277585,0.472629) 24-(0.279177,0.471372) 25-(0.272357,0.480111) 26-(0.267407,0.384403) 27-(0.283136,0.342755) 28-(0.28873,0.368785) 29-(0.289237,0.408062) 30-(0.2383,0.381976) 31-(0.244925,0.324241) 32-(0.252677,0.377714) 33-(0.259686,0.419813) 34-(0.210377,0.39888) 35-(0.207603,0.35322) 36-(0.219632,0.4086) 37-(0.231663,0.445748) 38-(0.183695,0.426029) 39-(0.17537,0.401987) 40-(0.185898,0.441533) 41-(0.198803,0.469997) 
533333#0-(0.230676,0.786274) 1-(0.292212,0.715216) 2-(0.329206,0.622033) 3-(0.322241,0.542257) 4-(0.289715,0.529428) 5-(0.283904,0.470764) 6-(0.28124,0.350802) 7-(0.300268,0.361736) 8-(0.308007,0.408198) 9-(0.24936,0.469069) 10-(0.240655,0.33221) 11-(0.264326,0.358679) 12-(0.272872,0.424333) 13-(0.216696,0.485017) 14-(0.19837,0.365495) 15-(0.220183,0.378387) 16-(0.231256,0.434483) 17-(0.184095,0.515879) 18-(0.166094,0.428752) 19-(0.179153,0.410912) 20-(0.188958,0.435941) 21-(0.213043,0.482534) 22-(0.243673,0.485608) 23-(0.270985,0.476633) 24-(0.274512,0.474601) 25-(0.270605,0.477692) 26-(0.268271,0.389657) 27-(0.285389,0.356638) 28-(0.291414,0.377437) 29-(0.292211,0.41145) 30-(0.240113,0.38374) 31-(0.248448,0.327975) 32-(0.254916,0.372662) 33-(0.260726,0.408619) 34-(0.211685,0.396515) 35-(0.212651,0.354131) 36-(0.223891,0.406405) 37-(0.234296,0.43841) 38-(0.1839,0.420819) 39-(0.180658,0.400704) 40-(0.191139,0.439125) 41-(0.201895,0.464522) 
566666#0-(0.22929,0.792844) 1-(0.29163,0.719737) 2-(0.328411,0.623771) 3-(0.320889,0.543689) 4-(0.289472,0.527271) 5-(0.285237,0.469138) 6-(0.282631,0.35088) 7-(0.302402,0.35821) 8-(0.312859,0.40011) 9-(0.249549,0.468629) 10-(0.242857,0.33601) 11-(0.264564,0.361966) 12-(0.272858,0.425813) 13-(0.216331,0.485772) 14-(0.198202,0.369983) 15-(0.217365,0.381387) 16-(0.229085,0.434397) 17-(0.184228,0.517418) 18-(0.161096,0.436614) 19-(0.165042,0.411238) 20-(0.16811,0.421047) 21-(0.205959,0.494017) 22-(0.238096,0.499083) 23-(0.268119,0.471216) 24-(0.278185,0.438148) 25-(0.276436,0.421947) 26-(0.265824,0.388056) 27-(0.281774,0.353448) 28-(0.289377,0.378333) 29-(0.289374,0.415479) 30-(0.239128,0.38303) 31-(0.248863,0.333568) 32-(0.256422,0.379633) 33-(0.260456,0.416826) 34-(0.212306,0.394546) 35-(0.215976,0.362112) 36-(0.226142,0.417686) 37-(0.23348,0.450002) 38-(0.187385,0.418175) 39-(0.186571,0.411314) 40-(0.196712,0.450253) 41-(0.206234,0.472924) 
600000#0-(0.229296,0.791709) 1-(0.291304,0.714736) 2-(0.32628,0.622134) 3-(0.319336,0.539798) 4-(0.2919,0.511431) 5-(0.292146,0.471215) 6-(0.294047,0.353461) 7-(0.314259,0.353495) 8-(0.325475,0.392207) 9-(0.255783,0.466864) 10-(0.250945,0.328202) 11-(0.274591,0.352047) 12-(0.284405,0.419196) 13-(0.222115,0.48113) 14-(0.204485,0.359569) 15-(0.226324,0.373481) 16-(0.239975,0.431022) 17-(0.189124,0.510558) 18-(0.167842,0.424447) 19-(0.177352,0.401846) 20-(0.186078,0.419065) 21-(0.20662,0.489484) 22-(0.238527,0.503684) 23-(0.265498,0.475781) 24-(0.276357,0.440358) 25-(0.281211,0.422176) 26-(0.265133,0.395911) 27-(0.279259,0.365625) 28-(0.289959,0.3854) 29-(0.292021,0.42089) 30-(0.239581,0.39082) 31-(0.249015,0.345918) 32-(0.25835,0.385603) 33-(0.263614,0.422654) 34-(0.213144,0.400319) 35-(0.217855,0.366232) 36-(0.228115,0.414694) 37-(0.235446,0.444719) 38-(0.188489,0.420511) 39-(0.189621,0.421485) 40-(0.200777,0.462181) 41-(0.210736,0.484198) 
633333#0-(0.232311,0.794153) 1-(0.294974,0.717003) 2-(0.331271,0.62138) 3-(0.321545,0.540533) 4-(0.289577,0.517544) 5-(0.291136,0.460979) 6-(0.289687,0.347565) 7-(0.308667,0.346298) 8-(0.320869,0.37799) 9-(0.253735,0.461369) 10-(0.247666,0.335476) 11-(0.268513,0.362101) 12-(0.278589,0.42211) 13-(0.21928,0.480671) 14-(0.200112,0.371292) 15-(0.218219,0.386543) 16-(0.232091,0.437572) 17-(0.186149,0.512958) 18-(0.158885,0.435401) 19-(0.156669,0.406655) 20-(0.156708,0.406621) 21-(0.21137,0.486675) 22-(0.246696,0.49595) 23-(0.272763,0.465153) 24-(0.278712,0.42798) 25-(0.275818,0.411104) 26-(0.263868,0.395595) 27-(0.273703,0.370164) 28-(0.285115,0.38572) 29-(0.289713,0.421983) 30-(0.235829,0.390649) 31-(0.240828,0.352054) 32-(0.255084,0.37158) 33-(0.263813,0.401613) 34-(0.207395,0.403851) 35-(0.211017,0.378811) 36-(0.225352,0.413206) 37-(0.234408,0.440763) 38-(0.182464,0.426747) 39-(0.186691,0.427572) 40-(0.200934,0.460342) 41-(0.212512,0.48365) 
666666#0-(0.229694,0.79183) 1-(0.293403,0.713097) 2-(0.328459,0.620831) 3-(0.321794,0.537109) 4-(0.294733,0.504985) 5-(0.293548,0.470542) 6-(0.295133,0.352922) 7-(0.31468,0.351418) 8-(0.326391,0.387538) 9-(0.257078,0.466048) 10-(0.253439,0.327706) 11-(0.276659,0.355424) 12-(0.285607,0.422961) 13-(0.223104,0.480126) 14-(0.205962,0.358547) 15-(0.227729,0.376493) 16-(0.2411,0.436546) 17-(0.189425,0.508532) 18-(0.166782,0.422668) 19-(0.174929,0.399891) 20-(0.182235,0.416581) 21-(0.209995,0.497873) 22-(0.243236,0.500893) 23-(0.268774,0.476729) 24-(0.275181,0.446365) 25-(0.27079,0.426993) 26-(0.265541,0.39719) 27-(0.279875,0.366897) 28-(0.294028,0.381862) 29-(0.299473,0.42026) 30-(0.239129,0.39002) 31-(0.247818,0.340569) 32-(0.258913,0.368393) 33-(0.264946,0.404055) 34-(0.210575,0.399257) 35-(0.216312,0.366176) 36-(0.228774,0.410574) 37-(0.236001,0.441769) 38-(0.183983,0.420594) 39-(0.186723,0.413112) 40-(0.200619,0.447718) 41-(0.210811,0.4694) 
