0#0-(0.268828,0.70934) 1-(0.308393,0.696804) 2-(0.345453,0.65697) 3-(0.366985,0.621275) 4-(0.376745,0.574675) 5-(0.298082,0.484504) 6-(0.286442,0.400541) 7-(0.298238,0.363466) 8-(0.319122,0.365798) 9-(0.260244,0.495136) 10-(0.240614,0.399883) 11-(0.254323,0.36792) 12-(0.279535,0.386009) 13-(0.229404,0.527541) 14-(0.205433,0.440048) 15-(0.217191,0.412013) 16-(0.241841,0.420278) 17-(0.201821,0.575558) 18-(0.182184,0.506563) 19-(0.188196,0.48593) 20-(0.207918,0.486223) 
33333#0-(0.270314,0.677275) 1-(0.310888,0.66379) 2-(0.353141,0.615635) 3-(0.373106,0.57077) 4-(0.365805,0.52805) 5-(0.312163,0.455136) 6-(0.309172,0.366384) 7-(0.321744,0.333451) 8-(0.339227,0.345769) 9-(0.271481,0.453905) 10-(0.255835,0.353435) 11-(0.269359,0.323887) 12-(0.290704,0.350529) 13-(0.23605,0.478449) 14-(0.217102,0.385895) 15-(0.230607,0.362583) 16-(0.253272,0.38214) 17-(0.204133,0.521672) 18-(0.187924,0.45006) 19-(0.1986,0.434764) 20-(0.21947,0.447539) 
66666#0-(0.277312,0.650237) 1-(0.315881,0.637956) 2-(0.352929,0.595249) 3-(0.362769,0.555398) 4-(0.347527,0.52712) 5-(0.316447,0.4356) 6-(0.308478,0.357676) 7-(0.318702,0.331878) 8-(0.332964,0.349272) 9-(0.276801,0.437733) 10-(0.261261,0.34449) 11-(0.274364,0.327888) 12-(0.293477,0.364859) 13-(0.242316,0.460925) 14-(0.224581,0.373777) 15-(0.237268,0.358916) 16-(0.256447,0.386389) 17-(0.211058,0.500685) 18-(0.194804,0.427382) 19-(0.204554,0.413064) 20-(0.222966,0.428875) 
100000#0-(0.273807,0.655764) 1-(0.311108,0.650913) 2-(0.350813,0.59967) 3-(0.360174,0.551841) 4-(0.342291,0.51694) 5-(0.321516,0.440877) 6-(0.31723,0.353915) 7-(0.329728,0.329697) 8-(0.343826,0.350013) 9-(0.282472,0.434513) 10-(0.272027,0.330043) 11-(0.286238,0.31014) 12-(0.303391,0.347934) 13-(0.247584,0.45226) 14-(0.232721,0.353481) 15-(0.244967,0.334031) 16-(0.262519,0.362456) 17-(0.215409,0.487844) 18-(0.203307,0.409895) 19-(0.212636,0.388408) 20-(0.230044,0.399818) 
133333#0-(0.278421,0.653994) 1-(0.314984,0.655637) 2-(0.352109,0.59614) 3-(0.348988,0.537469) 4-(0.314284,0.497519) 5-(0.321478,0.435913) 6-(0.317564,0.345955) 7-(0.331522,0.339923) 8-(0.342272,0.376867) 9-(0.285582,0.427973) 10-(0.274064,0.316518) 11-(0.291924,0.315788) 12-(0.307282,0.360921) 13-(0.252953,0.443033) 14-(0.239683,0.33826) 15-(0.25573,0.33645) 16-(0.267316,0.371155) 17-(0.221745,0.473438) 18-(0.212455,0.392743) 19-(0.226635,0.379647) 20-(0.241059,0.39782) 
166666#0-(0.279836,0.651976) 1-(0.316553,0.65115) 2-(0.351801,0.579875) 3-(0.339218,0.516984) 4-(0.300245,0.495236) 5-(0.321425,0.436441) 6-(0.3182,0.343487) 7-(0.331883,0.344439) 8-(0.341234,0.386793) 9-(0.288336,0.429804) 10-(0.277426,0.31823) 11-(0.295736,0.323812) 12-(0.311497,0.373934) 13-(0.25749,0.443034) 14-(0.245038,0.339069) 15-(0.260056,0.339299) 16-(0.271082,0.376919) 17-(0.227879,0.471825) 18-(0.218094,0.391179) 19-(0.231389,0.375918) 20-(0.244251,0.392473) 
200000#0-(0.276512,0.459459) 1-(0.30995,0.454017) 2-(0.334186,0.447876) 3-(0.331903,0.468924) 4-(0.312969,0.494019) 5-(0.316711,0.346268) 6-(0.328551,0.294677) 7-(0.332683,0.329242) 8-(0.336293,0.376107) 9-(0.283454,0.34723) 10-(0.282069,0.282536) 11-(0.293327,0.334212) 12-(0.303765,0.378368) 13-(0.254468,0.370698) 14-(0.244604,0.326242) 15-(0.260317,0.373345) 16-(0.275898,0.409139) 17-(0.230115,0.40874) 18-(0.216661,0.389706) 19-(0.22977,0.413147) 20-(0.243751,0.434757) 
233333#0-(0.283942,0.631653) 1-(0.321131,0.634291) 2-(0.348554,0.57497) 3-(0.330087,0.52226) 4-(0.292716,0.502531) 5-(0.332099,0.439145) 6-(0.330636,0.346375) 7-(0.337446,0.358781) 8-(0.340946,0.402219) 9-(0.300659,0.428307) 10-(0.295,0.318741) 11-(0.305841,0.336305) 12-(0.313876,0.387494) 13-(0.269245,0.437322) 14-(0.261107,0.332951) 15-(0.27064,0.347098) 16-(0.277556,0.390392) 17-(0.237666,0.463716) 18-(0.232401,0.382592) 19-(0.242779,0.377924) 20-(0.252243,0.401604) 
266666#0-(0.284445,0.642351) 1-(0.321113,0.643688) 2-(0.351098,0.578808) 3-(0.335892,0.518816) 4-(0.300053,0.491544) 5-(0.333696,0.440303) 6-(0.331629,0.34729) 7-(0.33514,0.364555) 8-(0.334399,0.410231) 9-(0.301528,0.428839) 10-(0.297061,0.321847) 11-(0.305711,0.345097) 12-(0.31147,0.399141) 13-(0.27032,0.436138) 14-(0.263802,0.334928) 15-(0.270252,0.354688) 16-(0.27432,0.400483) 17-(0.239579,0.46167) 18-(0.235896,0.383239) 19-(0.244665,0.382231) 20-(0.252598,0.407756) 
300000#0-(0.281832,0.639691) 1-(0.319338,0.640561) 2-(0.350596,0.580649) 3-(0.334809,0.523389) 4-(0.297819,0.500869) 5-(0.334195,0.440924) 6-(0.33556,0.348161) 7-(0.341776,0.368275) 8-(0.340501,0.414171) 9-(0.304017,0.426041) 10-(0.304202,0.317001) 11-(0.313897,0.345321) 12-(0.315835,0.401975) 13-(0.273131,0.430352) 14-(0.271241,0.326296) 15-(0.278569,0.350273) 16-(0.279254,0.402363) 17-(0.241198,0.453069) 18-(0.241782,0.3739) 19-(0.250818,0.3764) 20-(0.25536,0.408211) 
333333#0-(0.28365,0.458394) 1-(0.317038,0.446273) 2-(0.34331,0.425083) 3-(0.345845,0.426006) 4-(0.332541,0.44246) 5-(0.325739,0.358255) 6-(0.344605,0.321091) 7-(0.343363,0.36893) 8-(0.340357,0.411816) 9-(0.298273,0.355737) 10-(0.298245,0.304334) 11-(0.303101,0.370129) 12-(0.307901,0.411729) 13-(0.272915,0.370847) 14-(0.262239,0.332438) 15-(0.271434,0.391227) 16-(0.281144,0.42755) 17-(0.25175,0.396736) 18-(0.234493,0.385549) 19-(0.243993,0.419729) 20-(0.256506,0.442067) 
366666#0-(0.276523,0.665389) 1-(0.31355,0.669275) 2-(0.350005,0.596315) 3-(0.336586,0.528969) 4-(0.298616,0.503939) 5-(0.334431,0.459447) 6-(0.343241,0.367805) 7-(0.358706,0.37326) 8-(0.363235,0.412636) 9-(0.305574,0.446828) 10-(0.310597,0.336377) 11-(0.329299,0.351335) 12-(0.333895,0.406143) 13-(0.275886,0.450032) 14-(0.276154,0.340924) 15-(0.291524,0.354579) 16-(0.294376,0.40728) 17-(0.244274,0.465135) 18-(0.245505,0.381353) 19-(0.259676,0.378495) 20-(0.265193,0.412666) 
400000#0-(0.275051,0.669174) 1-(0.314866,0.671666) 2-(0.348602,0.595189) 3-(0.331567,0.525361) 4-(0.293234,0.496114) 5-(0.338242,0.461755) 6-(0.347192,0.36681) 7-(0.360435,0.375123) 8-(0.36162,0.41826) 9-(0.309105,0.447211) 10-(0.314816,0.337221) 11-(0.329419,0.354216) 12-(0.330589,0.411477) 13-(0.278755,0.449528) 14-(0.278859,0.344323) 15-(0.291357,0.359463) 16-(0.293283,0.414039) 17-(0.246541,0.464421) 18-(0.248337,0.38089) 19-(0.261072,0.377178) 20-(0.266256,0.410735) 
433333#0-(0.285355,0.44967) 1-(0.319325,0.438711) 2-(0.343939,0.428913) 3-(0.343728,0.436333) 4-(0.325582,0.449984) 5-(0.328752,0.360837) 6-(0.344594,0.330299) 7-(0.342685,0.382519) 8-(0.340089,0.420388) 9-(0.300992,0.359076) 10-(0.303339,0.31698) 11-(0.308261,0.382619) 12-(0.313209,0.418406) 13-(0.275973,0.372306) 14-(0.268258,0.339631) 15-(0.278489,0.396524) 16-(0.289388,0.428966) 17-(0.254913,0.396688) 18-(0.23978,0.382907) 19-(0.249582,0.415178) 20-(0.263319,0.435263) 
466666#0-(0.277808,0.63506) 1-(0.316779,0.634618) 2-(0.343656,0.566131) 3-(0.322175,0.504485) 4-(0.285525,0.474651) 5-(0.334975,0.451746) 6-(0.346503,0.378106) 7-(0.354211,0.375828) 8-(0.351834,0.411586) 9-(0.307087,0.432322) 10-(0.310422,0.333071) 11-(0.321703,0.349135) 12-(0.326038,0.405476) 13-(0.276921,0.434937) 14-(0.277701,0.333428) 15-(0.286932,0.359555) 16-(0.289361,0.411655) 17-(0.244362,0.453798) 18-(0.247194,0.37443) 19-(0.258262,0.383016) 20-(0.264152,0.418237) 
500000#0-(0.277525,0.45227) 1-(0.313068,0.447904) 2-(0.336499,0.445551) 3-(0.333229,0.454284) 4-(0.312825,0.462703) 5-(0.328203,0.365052) 6-(0.339695,0.334916) 7-(0.33553,0.381225) 8-(0.333464,0.417541) 9-(0.298569,0.359229) 10-(0.301338,0.321846) 11-(0.303664,0.381617) 12-(0.311534,0.413238) 13-(0.271573,0.371248) 14-(0.265683,0.344183) 15-(0.273895,0.397485) 16-(0.287252,0.425627) 17-(0.248781,0.395657) 18-(0.236281,0.383684) 19-(0.244928,0.413907) 20-(0.260131,0.432084) 21-(0.277202,0.660989) 22-(0.315884,0.658773) 23-(0.345495,0.577785) 24-(0.326409,0.505349) 25-(0.292011,0.475538) 26-(0.331975,0.451225) 27-(0.341813,0.37245) 28-(0.352975,0.371787) 29-(0.350704,0.408658) 30-(0.302828,0.434418) 31-(0.306557,0.336327) 32-(0.322068,0.349347) 33-(0.324173,0.404774) 34-(0.273198,0.438798) 35-(0.274258,0.338417) 36-(0.286824,0.355066) 37-(0.288505,0.404536) 38-(0.242113,0.459509) 39-(0.24608,0.380834) 40-(0.259307,0.379487) 41-(0.264436,0.408329) 
533333#0-(0.270686,0.467552) 1-(0.302302,0.4674) 2-(0.327851,0.459806) 3-(0.32801,0.464973) 4-(0.317381,0.475406) 5-(0.324274,0.375059) 6-(0.337439,0.342074) 7-(0.342105,0.376225) 8-(0.342752,0.412329) 9-(0.297106,0.370523) 10-(0.301811,0.317133) 11-(0.30862,0.368907) 12-(0.316253,0.404298) 13-(0.270244,0.382366) 14-(0.26733,0.335059) 15-(0.278318,0.385654) 16-(0.290322,0.420431) 17-(0.244711,0.4067) 18-(0.235502,0.378046) 19-(0.246113,0.408878) 20-(0.259393,0.435312) 21-(0.269005,0.681551) 22-(0.311707,0.673299) 23-(0.341059,0.589647) 24-(0.329388,0.51572) 25-(0.298982,0.480336) 26-(0.330082,0.458399) 27-(0.337547,0.369625) 28-(0.351772,0.365813) 29-(0.352652,0.405575) 30-(0.29994,0.442706) 31-(0.303902,0.332391) 32-(0.322379,0.339043) 33-(0.326701,0.399178) 34-(0.269669,0.445306) 35-(0.270728,0.338995) 36-(0.28775,0.352494) 37-(0.29202,0.410279) 38-(0.237328,0.458786) 39-(0.24016,0.377265) 40-(0.25634,0.374262) 41-(0.264702,0.411282) 
566666#0-(0.268056,0.47108) 1-(0.299747,0.4697) 2-(0.32482,0.455662) 3-(0.324539,0.450227) 4-(0.313549,0.455878) 5-(0.321856,0.370029) 6-(0.332916,0.334891) 7-(0.338816,0.379928) 8-(0.339521,0.424686) 9-(0.295218,0.365872) 10-(0.301315,0.317785) 11-(0.308906,0.38193) 12-(0.315282,0.419412) 13-(0.267998,0.37772) 14-(0.267734,0.337832) 15-(0.27982,0.397934) 16-(0.290059,0.432523) 17-(0.242359,0.401212) 18-(0.235961,0.37835) 19-(0.248751,0.415457) 20-(0.261974,0.439365) 21-(0.266026,0.698703) 22-(0.312131,0.680183) 23-(0.338698,0.592159) 24-(0.324266,0.513896) 25-(0.295764,0.470755) 26-(0.333957,0.461469) 27-(0.344399,0.370137) 28-(0.357196,0.37021) 29-(0.356168,0.408226) 30-(0.303879,0.444792) 31-(0.309821,0.335716) 32-(0.327834,0.35035) 33-(0.32879,0.412011) 34-(0.273502,0.445741) 35-(0.273836,0.341731) 36-(0.291811,0.363358) 37-(0.295812,0.424356) 38-(0.239931,0.461581) 39-(0.243219,0.38004) 40-(0.259521,0.383124) 41-(0.267662,0.422724) 
600000#0-(0.268741,0.458935) 1-(0.298003,0.45722) 2-(0.321908,0.444261) 3-(0.323736,0.441717) 4-(0.320149,0.450981) 5-(0.321473,0.367582) 6-(0.332714,0.338379) 7-(0.338749,0.379381) 8-(0.340408,0.419811) 9-(0.295176,0.363604) 10-(0.301565,0.320208) 11-(0.308546,0.379468) 12-(0.315332,0.418161) 13-(0.268927,0.374988) 14-(0.267795,0.337611) 15-(0.279523,0.394586) 16-(0.290795,0.432273) 17-(0.244225,0.399517) 18-(0.236163,0.382052) 19-(0.247941,0.417527) 20-(0.262415,0.441705) 21-(0.264052,0.706316) 22-(0.311717,0.683723) 23-(0.34001,0.593433) 24-(0.324144,0.510316) 25-(0.292457,0.47502) 26-(0.334491,0.456457) 27-(0.343989,0.366005) 28-(0.354547,0.372407) 29-(0.350961,0.417054) 30-(0.304364,0.438474) 31-(0.30827,0.328639) 32-(0.324068,0.344315) 33-(0.32387,0.408258) 34-(0.274321,0.441461) 35-(0.271977,0.340707) 36-(0.287551,0.362737) 37-(0.2903,0.421717) 38-(0.241595,0.460501) 39-(0.24226,0.381601) 40-(0.256042,0.384904) 41-(0.262273,0.423652) 
633333#0-(0.270954,0.456184) 1-(0.298638,0.453847) 2-(0.320928,0.441251) 3-(0.323567,0.438234) 4-(0.322619,0.444874) 5-(0.321494,0.366183) 6-(0.332801,0.338579) 7-(0.340604,0.378084) 8-(0.343654,0.417939) 9-(0.295216,0.362689) 10-(0.301218,0.32081) 11-(0.307641,0.3777) 12-(0.313946,0.416645) 13-(0.269416,0.374056) 14-(0.267512,0.338332) 15-(0.278801,0.394482) 16-(0.290163,0.431893) 17-(0.245556,0.397432) 18-(0.237197,0.3822) 19-(0.249469,0.417744) 20-(0.264891,0.442613) 21-(0.263578,0.715134) 22-(0.312385,0.684319) 23-(0.339633,0.594052) 24-(0.328409,0.5085) 25-(0.301884,0.468395) 26-(0.333219,0.459097) 27-(0.344207,0.364576) 28-(0.356108,0.376211) 29-(0.353444,0.422786) 30-(0.30407,0.441345) 31-(0.309235,0.324303) 32-(0.325634,0.347633) 33-(0.325072,0.413232) 34-(0.274601,0.443597) 35-(0.272553,0.338844) 36-(0.289209,0.366087) 37-(0.291578,0.426297) 38-(0.242063,0.461447) 39-(0.243718,0.380269) 40-(0.258918,0.385924) 41-(0.265446,0.425885) 
666666#0-(0.269666,0.456191) 1-(0.297423,0.454762) 2-(0.320994,0.441782) 3-(0.328231,0.436402) 4-(0.332423,0.44075) 5-(0.319487,0.369576) 6-(0.332844,0.344314) 7-(0.341091,0.381333) 8-(0.344657,0.417606) 9-(0.293609,0.365569) 10-(0.300025,0.323942) 11-(0.30791,0.37964) 12-(0.313761,0.41658) 13-(0.267562,0.377476) 14-(0.265083,0.339314) 15-(0.277525,0.394393) 16-(0.287949,0.429845) 17-(0.24353,0.400267) 18-(0.23482,0.382607) 19-(0.247443,0.417444) 20-(0.262085,0.441628) 21-(0.263509,0.723814) 22-(0.315524,0.681555) 23-(0.339627,0.591215) 24-(0.326896,0.50789) 25-(0.300838,0.469027) 26-(0.334344,0.459994) 27-(0.345542,0.363077) 28-(0.356949,0.375812) 29-(0.354327,0.420106) 30-(0.305701,0.442302) 31-(0.311096,0.322793) 32-(0.326616,0.351258) 33-(0.326019,0.415985) 34-(0.276577,0.443355) 35-(0.274905,0.335265) 36-(0.29093,0.366571) 37-(0.292843,0.428949) 38-(0.244395,0.459713) 39-(0.247126,0.376083) 40-(0.26241,0.382641) 41-(0.268691,0.423665) 
700000#0-(0.26968,0.456501) 1-(0.299058,0.452892) 2-(0.320708,0.443719) 3-(0.319892,0.446194) 4-(0.312343,0.456678) 5-(0.321288,0.368828) 6-(0.334037,0.34435) 7-(0.341512,0.382114) 8-(0.343653,0.421635) 9-(0.294703,0.363579) 10-(0.301207,0.324731) 11-(0.30781,0.382107) 12-(0.31494,0.420561) 13-(0.268061,0.375735) 14-(0.266525,0.342815) 15-(0.278252,0.399897) 16-(0.290223,0.438132) 17-(0.243356,0.400473) 18-(0.236022,0.386544) 19-(0.248293,0.422702) 20-(0.263396,0.450394) 21-(0.262009,0.733004) 22-(0.315506,0.688821) 23-(0.342233,0.595865) 24-(0.331009,0.50952) 25-(0.302933,0.468862) 26-(0.333028,0.456553) 27-(0.343723,0.360246) 28-(0.35714,0.386398) 29-(0.356154,0.439841) 30-(0.304076,0.439786) 31-(0.31125,0.321715) 32-(0.328549,0.352671) 33-(0.328686,0.41973) 34-(0.274539,0.443042) 35-(0.273256,0.336061) 36-(0.290384,0.364698) 37-(0.293706,0.425862) 38-(0.241261,0.462376) 39-(0.243685,0.380814) 40-(0.261063,0.386143) 41-(0.270432,0.42678) 
733333#0-(0.269729,0.457411) 1-(0.299931,0.453468) 2-(0.323059,0.443694) 3-(0.322109,0.445802) 4-(0.314259,0.45614) 5-(0.322625,0.365831) 6-(0.331768,0.337263) 7-(0.337683,0.3787) 8-(0.339283,0.420015) 9-(0.295507,0.361803) 10-(0.299356,0.322781) 11-(0.305705,0.380969) 12-(0.313495,0.417718) 13-(0.268835,0.373891) 14-(0.265868,0.340391) 15-(0.27723,0.397151) 16-(0.289692,0.434383) 17-(0.244067,0.398668) 18-(0.235351,0.381372) 19-(0.246941,0.417388) 20-(0.261984,0.443912) 21-(0.259583,0.737195) 22-(0.314316,0.688395) 23-(0.34113,0.602168) 24-(0.33053,0.519824) 25-(0.307717,0.477007) 26-(0.335961,0.461965) 27-(0.346955,0.360738) 28-(0.356941,0.386276) 29-(0.353354,0.438621) 30-(0.306191,0.443756) 31-(0.313591,0.31822) 32-(0.326424,0.352895) 33-(0.323341,0.421062) 34-(0.276668,0.445523) 35-(0.276267,0.3351) 36-(0.289707,0.366354) 37-(0.290519,0.430235) 38-(0.242788,0.463662) 39-(0.247028,0.378716) 40-(0.261862,0.385541) 41-(0.267857,0.427911) 
766666#0-(0.271437,0.44997) 1-(0.300238,0.445956) 2-(0.321232,0.438703) 3-(0.318663,0.444913) 4-(0.311066,0.456637) 5-(0.321584,0.362691) 6-(0.334174,0.33829) 7-(0.340831,0.380002) 8-(0.342359,0.422069) 9-(0.294169,0.35899) 10-(0.30133,0.321947) 11-(0.308271,0.38134) 12-(0.316093,0.420546) 13-(0.267391,0.371847) 14-(0.266573,0.340265) 15-(0.279507,0.399349) 16-(0.292407,0.438762) 17-(0.243085,0.397827) 18-(0.235721,0.385493) 19-(0.24884,0.423041) 20-(0.264678,0.450734) 21-(0.258311,0.741528) 22-(0.315364,0.68921) 23-(0.342365,0.596695) 24-(0.331249,0.509012) 25-(0.305786,0.468973) 26-(0.335244,0.459854) 27-(0.348743,0.355309) 28-(0.361521,0.389828) 29-(0.357181,0.444877) 30-(0.307148,0.443209) 31-(0.318198,0.319945) 32-(0.333232,0.361349) 33-(0.328639,0.428736) 34-(0.278034,0.444882) 35-(0.280094,0.333455) 36-(0.295352,0.369546) 37-(0.294764,0.434135) 38-(0.245128,0.46241) 39-(0.250235,0.374274) 40-(0.265979,0.383451) 41-(0.272205,0.42552) 
800000#0-(0.268292,0.456168) 1-(0.29846,0.454242) 2-(0.320957,0.442905) 3-(0.323496,0.441405) 4-(0.322098,0.448408) 5-(0.319272,0.365839) 6-(0.332258,0.340761) 7-(0.339771,0.378823) 8-(0.343157,0.415754) 9-(0.29252,0.361157) 10-(0.299281,0.323688) 11-(0.307692,0.381868) 12-(0.315543,0.419876) 13-(0.265513,0.373973) 14-(0.263691,0.338756) 15-(0.277019,0.396411) 16-(0.289735,0.435194) 17-(0.240757,0.398643) 18-(0.232449,0.382704) 19-(0.246039,0.419383) 20-(0.262057,0.446892) 21-(0.260958,0.74145) 22-(0.317301,0.689951) 23-(0.34508,0.59968) 24-(0.338352,0.514688) 25-(0.317052,0.469248) 26-(0.33369,0.457679) 27-(0.343606,0.352514) 28-(0.35691,0.383126) 29-(0.355013,0.43506) 30-(0.305714,0.442176) 31-(0.313551,0.31962) 32-(0.329914,0.355926) 33-(0.328546,0.418869) 34-(0.276746,0.445537) 35-(0.276258,0.337096) 36-(0.292531,0.368469) 37-(0.294396,0.427956) 38-(0.243825,0.465829) 39-(0.247689,0.38188) 40-(0.264711,0.386307) 41-(0.273334,0.423829) 
