0#
33333#0-(0,0) 1-(0,0) 2-(0,0) 3-(0,0) 4-(0,0) 5-(0,0) 6-(0,0) 7-(0,0) 8-(0,0) 9-(0,0) 10-(0,0) 11-(0,0) 12-(0,0) 13-(0,0) 14-(0,0) 15-(0,0) 16-(0,0) 17-(0,0) 18-(0,0) 19-(0,0) 20-(0,0) 
66666#0-(0,0) 1-(0,0) 2-(0,0) 3-(0,0) 4-(0,0) 5-(0,0) 6-(0,0) 7-(0,0) 8-(0,0) 9-(0,0) 10-(0,0) 11-(0,0) 12-(0,0) 13-(0,0) 14-(0,0) 15-(0,0) 16-(0,0) 17-(0,0) 18-(0,0) 19-(0,0) 20-(0,0) 
100000#0-(0,0) 1-(0,0) 2-(0,0) 3-(0,0) 4-(0,0) 5-(0,0) 6-(0,0) 7-(0,0) 8-(0,0) 9-(0,0) 10-(0,0) 11-(0,0) 12-(0,0) 13-(0,0) 14-(0,0) 15-(0,0) 16-(0,0) 17-(0,0) 18-(0,0) 19-(0,0) 20-(0,0) 
133333#
166666#0-(0.251903,0.834907) 1-(0.249942,0.856149) 2-(0.244116,0.869243) 3-(0.237373,0.87735) 4-(0.233459,0.886612) 5-(0.201522,0.812747) 6-(0.196507,0.780468) 7-(0.195703,0.78835) 8-(0.195573,0.803162) 9-(0.2002,0.783995) 10-(0.190791,0.749761) 11-(0.189885,0.74858) 12-(0.187225,0.752694) 13-(0.202811,0.760273) 14-(0.193243,0.727333) 15-(0.191393,0.724624) 16-(0.189284,0.724054) 17-(0.205861,0.739949) 18-(0.200285,0.709457) 19-(0.196939,0.70915) 20-(0.19312,0.71431) 
200000#0-(0.241416,0.845694) 1-(0.248982,0.815894) 2-(0.250756,0.789403) 3-(0.253479,0.786292) 4-(0.251111,0.785113) 5-(0.210355,0.766166) 6-(0.190745,0.75187) 7-(0.180436,0.748551) 8-(0.170603,0.753346) 9-(0.204365,0.791844) 10-(0.188435,0.796547) 11-(0.185955,0.814952) 12-(0.184358,0.830888) 13-(0.205057,0.823093) 14-(0.195896,0.839899) 15-(0.201313,0.854165) 16-(0.205509,0.864495) 17-(0.20746,0.851467) 18-(0.199031,0.861263) 19-(0.202266,0.871365) 20-(0.206592,0.879651) 21-(0.140339,0.914685) 22-(0.19107,0.861175) 23-(0.226677,0.798227) 24-(0.250133,0.781902) 25-(0.261042,0.779158) 26-(0.148955,0.761484) 27-(0.139987,0.712561) 28-(0.152396,0.71017) 29-(0.16759,0.723847) 30-(0.104573,0.823383) 31-(0.0671662,0.809336) 32-(0.0747985,0.85375) 33-(0.0833624,0.896128) 34-(0.0778884,0.884033) 35-(0.0439474,0.897597) 36-(0.0555062,0.942274) 37-(0.0669052,0.97016) 38-(0.0650979,0.936375) 39-(0.0471359,0.965484) 40-(0.0471614,1.00318) 41-(0.0487555,1.03392) 
233333#0-(0.185045,0.964617) 1-(0.233609,0.903143) 2-(0.262049,0.829796) 3-(0.273343,0.772206) 4-(0.278806,0.718109) 5-(0.176697,0.682712) 6-(0.175802,0.649113) 7-(0.180419,0.659071) 8-(0.184374,0.675797) 9-(0.124416,0.715559) 10-(0.12314,0.732552) 11-(0.151556,0.779489) 12-(0.168088,0.784373) 13-(0.0858604,0.78313) 14-(0.0907902,0.821624) 15-(0.128668,0.86482) 16-(0.145981,0.859986) 17-(0.0606242,0.862338) 18-(0.0515735,0.890501) 19-(0.0856533,0.918815) 20-(0.110573,0.913055) 
266666#0-(0.233691,0.884321) 1-(0.271555,0.817002) 2-(0.298656,0.733313) 3-(0.313117,0.672674) 4-(0.316065,0.630933) 5-(0.216595,0.578343) 6-(0.197036,0.504816) 7-(0.204854,0.551132) 8-(0.219317,0.582442) 9-(0.167256,0.626487) 10-(0.139102,0.579552) 11-(0.15893,0.648958) 12-(0.180279,0.668099) 13-(0.132002,0.692836) 14-(0.103813,0.672886) 15-(0.130137,0.728058) 16-(0.154066,0.735821) 17-(0.110546,0.769278) 18-(0.0780623,0.754928) 19-(0.105462,0.787019) 20-(0.13411,0.790076) 
300000#0-(0.247358,0.807963) 1-(0.291702,0.76262) 2-(0.317776,0.688704) 3-(0.326909,0.635454) 4-(0.329655,0.588987) 5-(0.252319,0.520549) 6-(0.237101,0.426398) 7-(0.249603,0.423607) 8-(0.273576,0.443873) 9-(0.203566,0.557962) 10-(0.175457,0.472064) 11-(0.188235,0.491699) 12-(0.217498,0.521394) 13-(0.167319,0.617312) 14-(0.137115,0.545814) 15-(0.147963,0.558997) 16-(0.174213,0.577773) 17-(0.142343,0.690331) 18-(0.107458,0.6453) 19-(0.113376,0.645703) 20-(0.134339,0.649058) 
333333#0-(0.258668,0.743151) 1-(0.303749,0.698328) 2-(0.332139,0.623653) 3-(0.343422,0.571166) 4-(0.344709,0.516094) 5-(0.273642,0.440034) 6-(0.268739,0.348323) 7-(0.287398,0.337225) 8-(0.31537,0.353581) 9-(0.223773,0.466841) 10-(0.203181,0.376411) 11-(0.22225,0.383415) 12-(0.253108,0.411651) 13-(0.186036,0.521757) 14-(0.157711,0.448495) 15-(0.176949,0.458701) 16-(0.20676,0.483698) 17-(0.160128,0.595845) 18-(0.131729,0.557766) 19-(0.143316,0.559525) 20-(0.165449,0.574252) 
366666#0-(0.275051,0.691997) 1-(0.31657,0.655982) 2-(0.349489,0.576351) 3-(0.36462,0.522753) 4-(0.368585,0.467524) 5-(0.296079,0.40306) 6-(0.289901,0.311182) 7-(0.303327,0.295052) 8-(0.322552,0.31626) 9-(0.248354,0.42002) 10-(0.22466,0.321542) 11-(0.238789,0.319638) 12-(0.262378,0.353703) 13-(0.210673,0.465685) 14-(0.183894,0.37929) 15-(0.198804,0.380836) 16-(0.223531,0.407051) 17-(0.181875,0.533255) 18-(0.16066,0.480977) 19-(0.172968,0.476183) 20-(0.193141,0.49121) 
400000#0-(0.282047,0.644888) 1-(0.322979,0.614299) 2-(0.359066,0.54873) 3-(0.378164,0.497688) 4-(0.380935,0.436796) 5-(0.311599,0.378059) 6-(0.305334,0.286106) 7-(0.31881,0.257687) 8-(0.337571,0.277545) 9-(0.265162,0.38502) 10-(0.243009,0.284253) 11-(0.259313,0.263103) 12-(0.284113,0.290217) 13-(0.227302,0.418745) 14-(0.201812,0.32731) 15-(0.216678,0.310398) 16-(0.241358,0.32777) 17-(0.197135,0.473049) 18-(0.175684,0.40919) 19-(0.184975,0.397522) 20-(0.204073,0.410328) 
433333#0-(0.299091,0.62383) 1-(0.339729,0.596843) 2-(0.376456,0.524445) 3-(0.392628,0.468968) 4-(0.391259,0.406851) 5-(0.32383,0.352689) 6-(0.31279,0.24802) 7-(0.328617,0.214183) 8-(0.351873,0.230077) 9-(0.278564,0.362661) 10-(0.251756,0.249316) 11-(0.270614,0.224701) 12-(0.301263,0.253717) 13-(0.242443,0.398913) 14-(0.214682,0.299733) 15-(0.229748,0.275588) 16-(0.257454,0.294418) 17-(0.212276,0.453163) 18-(0.187321,0.380562) 19-(0.194493,0.360438) 20-(0.215716,0.368461) 
466666#0-(0.303683,0.603118) 1-(0.347298,0.582953) 2-(0.383916,0.513115) 3-(0.400854,0.461192) 4-(0.403985,0.399178) 5-(0.337732,0.334211) 6-(0.323368,0.225362) 7-(0.340842,0.195599) 8-(0.364987,0.219289) 9-(0.292645,0.344186) 10-(0.266208,0.220245) 11-(0.288684,0.199924) 12-(0.319818,0.240631) 13-(0.255285,0.378183) 14-(0.223724,0.264428) 15-(0.244285,0.242962) 16-(0.275151,0.271763) 17-(0.223285,0.43014) 18-(0.197054,0.345542) 19-(0.210037,0.323435) 20-(0.237468,0.335298) 21-(0.265808,0.353945) 22-(0.304093,0.322454) 23-(0.326579,0.275041) 24-(0.34217,0.263972) 25-(0.363433,0.265095) 26-(0.287631,0.223103) 27-(0.296961,0.189137) 28-(0.317567,0.20979) 29-(0.339021,0.236042) 30-(0.258464,0.251998) 31-(0.255378,0.21622) 32-(0.281511,0.247366) 33-(0.304925,0.268256) 34-(0.235419,0.298104) 35-(0.222576,0.26572) 36-(0.248713,0.290637) 37-(0.273941,0.306252) 38-(0.217242,0.349603) 39-(0.201139,0.338746) 40-(0.214512,0.355389) 41-(0.231558,0.365278) 
500000#0-(0.298198,0.613562) 1-(0.347917,0.581769) 2-(0.386073,0.504003) 3-(0.407426,0.439732) 4-(0.412117,0.377914) 5-(0.339998,0.334388) 6-(0.3313,0.218442) 7-(0.352023,0.189773) 8-(0.376138,0.219182) 9-(0.300487,0.336493) 10-(0.280187,0.201389) 11-(0.310365,0.182263) 12-(0.337613,0.232482) 13-(0.266258,0.364828) 14-(0.240382,0.244314) 15-(0.269304,0.224027) 16-(0.297289,0.260578) 17-(0.232403,0.412014) 18-(0.211971,0.327297) 19-(0.231674,0.303288) 20-(0.257567,0.316381) 21-(0.277071,0.378971) 22-(0.31455,0.333382) 23-(0.338037,0.291622) 24-(0.355397,0.282261) 25-(0.368929,0.285108) 26-(0.310335,0.207411) 27-(0.321121,0.180129) 28-(0.338365,0.191956) 29-(0.35847,0.217585) 30-(0.278037,0.22735) 31-(0.281236,0.188885) 32-(0.303801,0.215262) 33-(0.323439,0.241086) 34-(0.25053,0.267316) 35-(0.247174,0.233345) 36-(0.27225,0.258942) 37-(0.291837,0.278616) 38-(0.225513,0.32164) 39-(0.219423,0.302077) 40-(0.240464,0.31748) 41-(0.260398,0.330867) 
