0#0-(0.328336,0.856593) 1-(0.365402,0.824224) 2-(0.379035,0.752477) 3-(0.35733,0.682931) 4-(0.331936,0.642049) 5-(0.366257,0.657079) 6-(0.36964,0.565549) 7-(0.368995,0.511074) 8-(0.366588,0.466445) 9-(0.339006,0.647964) 10-(0.339833,0.543672) 11-(0.340222,0.480754) 12-(0.338497,0.427726) 13-(0.314224,0.662685) 14-(0.310912,0.564129) 15-(0.308239,0.501125) 16-(0.304512,0.446047) 17-(0.291183,0.698469) 18-(0.284238,0.62889) 19-(0.281769,0.580863) 20-(0.27827,0.532622) 
33333#0-(0.333201,0.873929) 1-(0.371509,0.839601) 2-(0.384884,0.749098) 3-(0.356378,0.672623) 4-(0.325615,0.641553) 5-(0.369206,0.654127) 6-(0.371911,0.566787) 7-(0.370812,0.511977) 8-(0.36759,0.465857) 9-(0.340405,0.646368) 10-(0.343253,0.550102) 11-(0.344279,0.485479) 12-(0.342292,0.432347) 13-(0.315155,0.662186) 14-(0.313538,0.57353) 15-(0.311871,0.508748) 16-(0.309062,0.450467) 17-(0.291432,0.700875) 18-(0.287839,0.635239) 19-(0.287012,0.588268) 20-(0.285708,0.538358) 
66666#0-(0.333328,0.871996) 1-(0.372457,0.84043) 2-(0.385531,0.750618) 3-(0.356564,0.672958) 4-(0.324993,0.642457) 5-(0.370599,0.655517) 6-(0.37438,0.566821) 7-(0.373825,0.511403) 8-(0.371118,0.465686) 9-(0.34127,0.646221) 10-(0.344071,0.548594) 11-(0.345282,0.48354) 12-(0.343783,0.431016) 13-(0.315314,0.660226) 14-(0.313881,0.56979) 15-(0.312412,0.50506) 16-(0.309534,0.448001) 17-(0.290747,0.697057) 18-(0.286697,0.628886) 19-(0.28627,0.581483) 20-(0.285585,0.532512) 
100000#0-(0.333108,0.863516) 1-(0.370941,0.842425) 2-(0.386188,0.752697) 3-(0.359026,0.673242) 4-(0.326203,0.641592) 5-(0.37032,0.654244) 6-(0.375956,0.568153) 7-(0.37559,0.512318) 8-(0.371075,0.46523) 9-(0.341995,0.64483) 10-(0.346361,0.549387) 11-(0.348288,0.483048) 12-(0.345197,0.429108) 13-(0.316641,0.657938) 14-(0.315677,0.56902) 15-(0.314293,0.502266) 16-(0.310343,0.444264) 17-(0.291875,0.692404) 18-(0.28873,0.625844) 19-(0.287825,0.578023) 20-(0.285662,0.528665) 
133333#0-(0.331406,0.85943) 1-(0.370683,0.838857) 2-(0.38646,0.74813) 3-(0.35903,0.667121) 4-(0.324118,0.638983) 5-(0.370985,0.653052) 6-(0.376496,0.566265) 7-(0.375886,0.510262) 8-(0.371562,0.46376) 9-(0.342857,0.64351) 10-(0.347114,0.547575) 11-(0.348762,0.481007) 12-(0.345895,0.427476) 13-(0.317208,0.656001) 14-(0.316712,0.566728) 15-(0.315271,0.500504) 16-(0.31114,0.44342) 17-(0.292159,0.689771) 18-(0.28864,0.622438) 19-(0.287062,0.573241) 20-(0.284341,0.522299) 
166666#0-(0.331775,0.860906) 1-(0.370064,0.835551) 2-(0.384549,0.745229) 3-(0.357582,0.666589) 4-(0.324586,0.636172) 5-(0.369625,0.652032) 6-(0.375634,0.565011) 7-(0.374839,0.510933) 8-(0.371268,0.466048) 9-(0.341556,0.642956) 10-(0.345043,0.545998) 11-(0.346714,0.480452) 12-(0.344854,0.427228) 13-(0.31614,0.656152) 14-(0.315694,0.564476) 15-(0.31557,0.498729) 16-(0.313313,0.441482) 17-(0.291426,0.690654) 18-(0.286911,0.622198) 19-(0.28599,0.572409) 20-(0.284492,0.52036) 
200000#0-(0.331148,0.86202) 1-(0.370248,0.832902) 2-(0.383467,0.741866) 3-(0.354971,0.663828) 4-(0.324532,0.632071) 5-(0.368888,0.651768) 6-(0.372453,0.565543) 7-(0.37169,0.510425) 8-(0.368726,0.464212) 9-(0.340432,0.642558) 10-(0.342852,0.546584) 11-(0.344091,0.481448) 12-(0.342164,0.427297) 13-(0.315016,0.655678) 14-(0.313438,0.566126) 15-(0.311647,0.501532) 16-(0.308653,0.444123) 17-(0.290714,0.691522) 18-(0.286952,0.625893) 19-(0.286225,0.578207) 20-(0.28519,0.528457) 21-(0.340348,0.609417) 22-(0.364848,0.573396) 23-(0.376742,0.546457) 24-(0.380573,0.534085) 25-(0.365572,0.540423) 26-(0.360824,0.522162) 27-(0.35242,0.505877) 28-(0.346182,0.490046) 29-(0.343904,0.468436) 30-(0.337429,0.534896) 31-(0.328266,0.521974) 32-(0.327662,0.507451) 33-(0.331393,0.489474) 34-(0.317564,0.55912) 35-(0.307385,0.560763) 36-(0.306673,0.546112) 37-(0.311749,0.518244) 38-(0.301357,0.590957) 39-(0.28944,0.600662) 40-(0.289905,0.596504) 41-(0.29486,0.577312) 
233333#0-(0.333041,0.880157) 1-(0.373057,0.838559) 2-(0.385733,0.741781) 3-(0.357264,0.660461) 4-(0.327814,0.628576) 5-(0.369764,0.652614) 6-(0.373986,0.564728) 7-(0.373478,0.509184) 8-(0.36921,0.458643) 9-(0.34261,0.64485) 10-(0.344458,0.547714) 11-(0.34662,0.482423) 12-(0.344808,0.423801) 13-(0.317366,0.656322) 14-(0.316017,0.565518) 15-(0.316629,0.502003) 16-(0.314198,0.442418) 17-(0.291936,0.687647) 18-(0.287625,0.618963) 19-(0.2871,0.570698) 20-(0.285829,0.519639) 21-(0.34253,0.646994) 22-(0.365737,0.648698) 23-(0.372218,0.633167) 24-(0.363495,0.615122) 25-(0.353635,0.594793) 26-(0.365063,0.557702) 27-(0.366494,0.522484) 28-(0.366221,0.497448) 29-(0.365163,0.466629) 30-(0.341057,0.552956) 31-(0.340351,0.50523) 32-(0.341236,0.483247) 33-(0.339683,0.457767) 34-(0.321424,0.562604) 35-(0.311358,0.52866) 36-(0.311102,0.490024) 37-(0.31125,0.451617) 38-(0.305608,0.58043) 39-(0.29296,0.560821) 40-(0.292296,0.558243) 41-(0.294131,0.552372) 
266666#0-(0.331688,0.891738) 1-(0.372713,0.836119) 2-(0.384274,0.74004) 3-(0.356724,0.658685) 4-(0.329213,0.623739) 5-(0.368058,0.651448) 6-(0.37325,0.563401) 7-(0.373475,0.509699) 8-(0.369219,0.459044) 9-(0.340655,0.644181) 10-(0.342785,0.545523) 11-(0.344734,0.482947) 12-(0.341811,0.424915) 13-(0.315772,0.657064) 14-(0.314611,0.56444) 15-(0.313783,0.501841) 16-(0.309517,0.441231) 17-(0.290766,0.690872) 18-(0.287667,0.61988) 19-(0.286762,0.570338) 20-(0.285028,0.517227) 21-(0.331587,0.646045) 22-(0.361156,0.643712) 23-(0.373647,0.625776) 24-(0.364989,0.60907) 25-(0.348958,0.592456) 26-(0.36141,0.560845) 27-(0.362104,0.527866) 28-(0.36126,0.50322) 29-(0.35988,0.471096) 30-(0.334713,0.558947) 31-(0.336029,0.526848) 32-(0.336529,0.524485) 33-(0.333014,0.513043) 34-(0.312206,0.569358) 35-(0.309662,0.570427) 36-(0.321004,0.566401) 37-(0.327945,0.549225) 38-(0.29419,0.590762) 39-(0.285077,0.573939) 40-(0.283307,0.549865) 41-(0.282271,0.525362) 
300000#0-(0.330888,0.900947) 1-(0.370693,0.840632) 2-(0.38353,0.739734) 3-(0.356101,0.657295) 4-(0.327802,0.62349) 5-(0.36821,0.648617) 6-(0.373919,0.561517) 7-(0.374053,0.50793) 8-(0.369935,0.457016) 9-(0.340921,0.641791) 10-(0.343895,0.542799) 11-(0.3462,0.481851) 12-(0.34348,0.426407) 13-(0.315883,0.654418) 14-(0.314775,0.562679) 15-(0.315283,0.501227) 16-(0.312263,0.443011) 17-(0.290741,0.688095) 18-(0.286353,0.618964) 19-(0.285725,0.569489) 20-(0.284193,0.516629) 21-(0.329359,0.672196) 22-(0.355709,0.662852) 23-(0.36236,0.641728) 24-(0.356034,0.615918) 25-(0.344964,0.593441) 26-(0.363218,0.591307) 27-(0.368331,0.540604) 28-(0.370801,0.50471) 29-(0.37168,0.467379) 30-(0.338464,0.587126) 31-(0.344117,0.520706) 32-(0.348455,0.476712) 33-(0.350256,0.43324) 34-(0.315225,0.595808) 35-(0.312041,0.545344) 36-(0.314063,0.497851) 37-(0.315857,0.452135) 38-(0.294828,0.612467) 39-(0.286898,0.573027) 40-(0.283824,0.542968) 41-(0.282961,0.514012) 
333333#0-(0.330072,0.909943) 1-(0.369747,0.840106) 2-(0.382725,0.740035) 3-(0.354933,0.657814) 4-(0.328224,0.626999) 5-(0.368736,0.649976) 6-(0.373297,0.560095) 7-(0.372558,0.505129) 8-(0.367814,0.453728) 9-(0.34058,0.644192) 10-(0.342552,0.542691) 11-(0.34331,0.48159) 12-(0.339089,0.426502) 13-(0.315023,0.657292) 14-(0.312211,0.562773) 15-(0.310766,0.502025) 16-(0.30574,0.444167) 17-(0.28967,0.690943) 18-(0.285966,0.619415) 19-(0.285524,0.571289) 20-(0.283412,0.520335) 21-(0.330293,0.666458) 22-(0.352748,0.666659) 23-(0.360058,0.648327) 24-(0.352514,0.624384) 25-(0.343238,0.609667) 26-(0.362137,0.5829) 27-(0.365619,0.533554) 28-(0.365634,0.49786) 29-(0.364733,0.460382) 30-(0.33825,0.579104) 31-(0.343383,0.527371) 32-(0.345217,0.505403) 33-(0.344903,0.48095) 34-(0.314958,0.587854) 35-(0.309681,0.549876) 36-(0.312981,0.508697) 37-(0.31636,0.464322) 38-(0.294273,0.606511) 39-(0.287431,0.571209) 40-(0.28549,0.540622) 41-(0.284635,0.510361) 
