0#0-(0.333393,0.742969) 1-(0.370089,0.732616) 2-(0.394234,0.654182) 3-(0.372081,0.574427) 4-(0.33716,0.542446) 5-(0.384848,0.543861) 6-(0.388146,0.443489) 7-(0.385928,0.37639) 8-(0.38022,0.317555) 9-(0.353023,0.533294) 10-(0.357226,0.420578) 11-(0.356883,0.339604) 12-(0.351883,0.27414) 13-(0.322934,0.544626) 14-(0.323211,0.439042) 15-(0.321212,0.362033) 16-(0.315894,0.295472) 17-(0.293107,0.575369) 18-(0.291761,0.489569) 19-(0.291111,0.434658) 20-(0.288666,0.382242) 
33333#0-(0.340197,0.565731) 1-(0.384549,0.532154) 2-(0.404211,0.490911) 3-(0.40262,0.46373) 4-(0.387451,0.461553) 5-(0.382086,0.445728) 6-(0.381365,0.382815) 7-(0.37599,0.341831) 8-(0.369295,0.298694) 9-(0.354701,0.450408) 10-(0.356473,0.378571) 11-(0.35373,0.32154) 12-(0.351785,0.267105) 13-(0.328982,0.470205) 14-(0.325604,0.411054) 15-(0.322852,0.358024) 16-(0.323702,0.305316) 17-(0.305019,0.503178) 18-(0.299487,0.461352) 19-(0.297364,0.427975) 20-(0.298508,0.395252) 
66666#0-(0.341395,0.568516) 1-(0.37325,0.567646) 2-(0.388071,0.547635) 3-(0.374764,0.536545) 4-(0.350388,0.524783) 5-(0.385545,0.466451) 6-(0.388439,0.402208) 7-(0.383625,0.356708) 8-(0.377548,0.311653) 9-(0.35888,0.457126) 10-(0.361913,0.384242) 11-(0.361919,0.3277) 12-(0.360166,0.271631) 13-(0.331116,0.465158) 14-(0.326743,0.409108) 15-(0.326947,0.360547) 16-(0.325553,0.31539) 17-(0.302531,0.486614) 18-(0.299502,0.445968) 19-(0.300047,0.419672) 20-(0.298731,0.393367) 21-(0.333041,0.682364) 22-(0.369089,0.667711) 23-(0.391809,0.617008) 24-(0.380688,0.563124) 25-(0.354006,0.537789) 26-(0.388453,0.513463) 27-(0.390719,0.418911) 28-(0.387241,0.357117) 29-(0.380696,0.304024) 30-(0.360136,0.506915) 31-(0.364103,0.398901) 32-(0.364078,0.32694) 33-(0.360076,0.267206) 34-(0.332228,0.518026) 35-(0.332811,0.419262) 36-(0.332203,0.350697) 37-(0.328292,0.293057) 38-(0.304201,0.546658) 39-(0.30232,0.469415) 40-(0.302739,0.419688) 41-(0.302593,0.372852) 
100000#0-(0.346321,0.565449) 1-(0.376991,0.566907) 2-(0.389583,0.549428) 3-(0.375531,0.538356) 4-(0.351709,0.534317) 5-(0.386719,0.467808) 6-(0.389579,0.40538) 7-(0.385417,0.362432) 8-(0.378888,0.318284) 9-(0.360511,0.458046) 10-(0.362597,0.38619) 11-(0.364757,0.33352) 12-(0.364733,0.278857) 13-(0.333411,0.466431) 14-(0.325722,0.409764) 15-(0.328055,0.362184) 16-(0.327131,0.311981) 17-(0.30679,0.487635) 18-(0.301316,0.446189) 19-(0.301917,0.421745) 20-(0.300494,0.394251) 21-(0.332505,0.714521) 22-(0.371267,0.704989) 23-(0.394236,0.63003) 24-(0.378035,0.553908) 25-(0.348681,0.517916) 26-(0.391654,0.532259) 27-(0.394043,0.432966) 28-(0.390849,0.36931) 29-(0.384319,0.314579) 30-(0.360697,0.520281) 31-(0.365487,0.40959) 32-(0.365115,0.332599) 33-(0.360775,0.269087) 34-(0.330933,0.526585) 35-(0.332841,0.421547) 36-(0.331374,0.347541) 37-(0.326918,0.285472) 38-(0.301353,0.549205) 39-(0.302566,0.466765) 40-(0.30237,0.413593) 41-(0.299866,0.36199) 
133333#0-(0.347881,0.560802) 1-(0.37619,0.556701) 2-(0.388947,0.537532) 3-(0.377531,0.527479) 4-(0.356085,0.522205) 5-(0.385973,0.463164) 6-(0.389111,0.403537) 7-(0.384376,0.360543) 8-(0.377575,0.315854) 9-(0.361113,0.455923) 10-(0.364453,0.386648) 11-(0.366158,0.332201) 12-(0.365134,0.277327) 13-(0.335049,0.466194) 14-(0.329321,0.413775) 15-(0.331516,0.366531) 16-(0.330945,0.320371) 17-(0.308542,0.489307) 18-(0.302878,0.448337) 19-(0.302352,0.41967) 20-(0.300415,0.390877) 21-(0.335583,0.734968) 22-(0.376845,0.719081) 23-(0.399895,0.634044) 24-(0.382015,0.548817) 25-(0.353483,0.514881) 26-(0.38965,0.529456) 27-(0.396083,0.432436) 28-(0.396255,0.371254) 29-(0.391525,0.316738) 30-(0.360334,0.516635) 31-(0.366085,0.406476) 32-(0.367823,0.332812) 33-(0.364124,0.268737) 34-(0.332525,0.523803) 35-(0.335028,0.419536) 36-(0.334734,0.347252) 37-(0.331441,0.28117) 38-(0.302817,0.547913) 39-(0.304473,0.466686) 40-(0.306008,0.412742) 41-(0.30631,0.357166) 
166666#0-(0.34408,0.558434) 1-(0.370198,0.560645) 2-(0.385052,0.542085) 3-(0.3746,0.534946) 4-(0.354287,0.531894) 5-(0.384166,0.461323) 6-(0.386338,0.405801) 7-(0.382132,0.363765) 8-(0.375826,0.319532) 9-(0.359305,0.449519) 10-(0.362755,0.385635) 11-(0.363955,0.333875) 12-(0.362168,0.281221) 13-(0.33431,0.455169) 14-(0.330311,0.409344) 15-(0.332268,0.364812) 16-(0.330853,0.32133) 17-(0.309572,0.475237) 18-(0.305371,0.435874) 19-(0.304835,0.407827) 20-(0.302838,0.379135) 21-(0.334321,0.747169) 22-(0.378149,0.724555) 23-(0.402995,0.630352) 24-(0.383417,0.540119) 25-(0.353847,0.507373) 26-(0.390448,0.521725) 27-(0.394237,0.426228) 28-(0.3931,0.367043) 29-(0.38734,0.315332) 30-(0.361921,0.508172) 31-(0.3668,0.400908) 32-(0.36872,0.329372) 33-(0.365386,0.267894) 34-(0.334005,0.514939) 35-(0.336926,0.413777) 36-(0.337311,0.346579) 37-(0.333837,0.285653) 38-(0.304091,0.540422) 39-(0.306438,0.462893) 40-(0.308461,0.411744) 41-(0.309195,0.357808) 
200000#0-(0.34557,0.556083) 1-(0.372876,0.555389) 2-(0.386971,0.539228) 3-(0.376041,0.532067) 4-(0.354595,0.533245) 5-(0.385598,0.458927) 6-(0.38725,0.40468) 7-(0.383294,0.364442) 8-(0.37599,0.322263) 9-(0.361117,0.449192) 10-(0.363358,0.389055) 11-(0.364676,0.340759) 12-(0.362799,0.29015) 13-(0.335979,0.456567) 14-(0.330118,0.41195) 15-(0.332099,0.371297) 16-(0.330482,0.32962) 17-(0.31114,0.477713) 18-(0.307319,0.443085) 19-(0.308183,0.419077) 20-(0.307543,0.392417) 21-(0.333285,0.761786) 22-(0.378635,0.725237) 23-(0.401984,0.629936) 24-(0.374934,0.540787) 25-(0.341862,0.511253) 26-(0.391491,0.522083) 27-(0.393709,0.431498) 28-(0.39113,0.374336) 29-(0.384984,0.322402) 30-(0.362,0.506611) 31-(0.36557,0.402459) 32-(0.365519,0.336522) 33-(0.362064,0.279423) 34-(0.334437,0.5116) 35-(0.335761,0.414275) 36-(0.335627,0.352378) 37-(0.332688,0.294662) 38-(0.305877,0.537292) 39-(0.307223,0.461613) 40-(0.309639,0.415392) 41-(0.311314,0.366496) 
233333#0-(0.348407,0.557116) 1-(0.376777,0.556402) 2-(0.387079,0.537633) 3-(0.377914,0.522856) 4-(0.360366,0.516525) 5-(0.386228,0.462697) 6-(0.388894,0.409553) 7-(0.384755,0.367923) 8-(0.37678,0.327428) 9-(0.361428,0.456881) 10-(0.365306,0.396821) 11-(0.365341,0.349369) 12-(0.362084,0.302023) 13-(0.336199,0.46662) 14-(0.330222,0.424676) 15-(0.329938,0.38023) 16-(0.327254,0.336461) 17-(0.311441,0.487826) 18-(0.306273,0.452434) 19-(0.305075,0.423613) 20-(0.302785,0.393162) 21-(0.335202,0.777445) 22-(0.378798,0.735917) 23-(0.400975,0.636814) 24-(0.374075,0.54677) 25-(0.342016,0.514636) 26-(0.392986,0.524915) 27-(0.395219,0.433798) 28-(0.39243,0.378102) 29-(0.386963,0.327395) 30-(0.363184,0.509491) 31-(0.366731,0.405592) 32-(0.367403,0.340765) 33-(0.365053,0.284305) 34-(0.335282,0.515275) 35-(0.336894,0.417729) 36-(0.337542,0.356374) 37-(0.335794,0.298135) 38-(0.306239,0.542619) 39-(0.307218,0.466573) 40-(0.309758,0.420563) 41-(0.311914,0.371692) 
266666#0-(0.356644,0.562935) 1-(0.380409,0.552964) 2-(0.385734,0.525728) 3-(0.374433,0.507234) 4-(0.360854,0.492366) 5-(0.382272,0.465489) 6-(0.383638,0.410394) 7-(0.381657,0.368492) 8-(0.37598,0.330221) 9-(0.358451,0.467134) 10-(0.358439,0.405704) 11-(0.358249,0.359793) 12-(0.354847,0.313129) 13-(0.335052,0.480984) 14-(0.323176,0.439013) 15-(0.321174,0.392589) 16-(0.318318,0.347497) 17-(0.312327,0.504134) 18-(0.304049,0.472762) 19-(0.300228,0.441781) 20-(0.295693,0.409872) 21-(0.337857,0.792874) 22-(0.382071,0.73758) 23-(0.401296,0.63853) 24-(0.376112,0.551629) 25-(0.3499,0.516958) 26-(0.394014,0.527651) 27-(0.394694,0.434195) 28-(0.392063,0.380884) 29-(0.386632,0.333807) 30-(0.362959,0.513663) 31-(0.364753,0.409525) 32-(0.365073,0.347375) 33-(0.361985,0.294059) 34-(0.334504,0.520842) 35-(0.33435,0.42494) 36-(0.334011,0.364109) 37-(0.331586,0.306359) 38-(0.305583,0.549215) 39-(0.303225,0.475236) 40-(0.30302,0.427228) 41-(0.30298,0.374618) 
300000#0-(0.363791,0.563881) 1-(0.326572,0.542822) 2-(0.307516,0.497801) 3-(0.298246,0.462503) 4-(0.295771,0.43212) 5-(0.3148,0.482249) 6-(0.3051,0.425818) 7-(0.305624,0.379607) 8-(0.306554,0.336507) 9-(0.343565,0.479308) 10-(0.336106,0.417354) 11-(0.335918,0.363218) 12-(0.333156,0.309401) 13-(0.370054,0.485361) 14-(0.365102,0.435207) 15-(0.362032,0.385063) 16-(0.356653,0.33993) 17-(0.389959,0.50083) 18-(0.391131,0.456287) 19-(0.388218,0.415756) 20-(0.382665,0.376986) 21-(0.337541,0.80716) 22-(0.381163,0.74386) 23-(0.398832,0.644091) 24-(0.374832,0.559384) 25-(0.351054,0.522516) 26-(0.39329,0.53218) 27-(0.392519,0.433435) 28-(0.387736,0.379059) 29-(0.380798,0.331983) 30-(0.361629,0.52034) 31-(0.361672,0.414239) 32-(0.359019,0.352593) 33-(0.353834,0.301787) 34-(0.332916,0.529148) 35-(0.33089,0.432081) 36-(0.327605,0.371107) 37-(0.324008,0.315545) 38-(0.304143,0.558355) 39-(0.300079,0.485896) 40-(0.297259,0.436896) 41-(0.296043,0.382872) 
333333#0-(0.349611,0.570546) 1-(0.331449,0.542987) 2-(0.322559,0.508951) 3-(0.317581,0.489495) 4-(0.312097,0.460183) 5-(0.340458,0.46158) 6-(0.33373,0.407593) 7-(0.329727,0.371192) 8-(0.324657,0.336324) 9-(0.355183,0.470827) 10-(0.350075,0.413537) 11-(0.345555,0.36572) 12-(0.336407,0.314503) 13-(0.365963,0.492145) 14-(0.358471,0.46018) 15-(0.352074,0.423189) 16-(0.345364,0.388126) 17-(0.371325,0.525964) 18-(0.362907,0.511908) 19-(0.35251,0.510135) 20-(0.344375,0.507996) 21-(0.334898,0.819731) 22-(0.379714,0.752881) 23-(0.39785,0.650826) 24-(0.372672,0.564787) 25-(0.34652,0.530296) 26-(0.39123,0.537171) 27-(0.390567,0.437532) 28-(0.386122,0.381698) 29-(0.379815,0.333178) 30-(0.359484,0.525022) 31-(0.359809,0.418069) 32-(0.357045,0.355455) 33-(0.352468,0.303256) 34-(0.330828,0.533508) 35-(0.32816,0.437596) 36-(0.324649,0.377868) 37-(0.321167,0.323852) 38-(0.302264,0.562102) 39-(0.298005,0.490706) 40-(0.295932,0.443594) 41-(0.295057,0.393075) 
366666#0-(0.356435,0.578164) 1-(0.348884,0.557231) 2-(0.345358,0.516437) 3-(0.338326,0.482155) 4-(0.333157,0.452943) 5-(0.344597,0.480486) 6-(0.337909,0.418762) 7-(0.33709,0.373071) 8-(0.334564,0.333001) 9-(0.346623,0.489234) 10-(0.338909,0.421356) 11-(0.337573,0.366435) 12-(0.332277,0.316729) 13-(0.348663,0.507914) 14-(0.337971,0.458001) 15-(0.334282,0.404127) 16-(0.328778,0.355016) 17-(0.346839,0.533176) 18-(0.342326,0.492596) 19-(0.336434,0.463342) 20-(0.329179,0.435558) 21-(0.334105,0.831097) 22-(0.37894,0.757192) 23-(0.396883,0.658028) 24-(0.372943,0.57336) 25-(0.350185,0.535199) 26-(0.390771,0.542498) 27-(0.39207,0.441915) 28-(0.387686,0.385915) 29-(0.381457,0.337915) 30-(0.358483,0.531771) 31-(0.359993,0.422966) 32-(0.357063,0.360177) 33-(0.352036,0.308303) 34-(0.329686,0.5412) 35-(0.326771,0.443345) 36-(0.323284,0.382548) 37-(0.319461,0.328246) 38-(0.301325,0.570404) 39-(0.296345,0.49733) 40-(0.294395,0.448521) 41-(0.293326,0.395945) 
