0#0-(0.286347,0.92522) 1-(0.331813,0.902176) 2-(0.354204,0.797071) 3-(0.33398,0.702728) 4-(0.304386,0.656569) 5-(0.327615,0.682453) 6-(0.327193,0.571252) 7-(0.323133,0.499871) 8-(0.316116,0.435692) 9-(0.293527,0.679703) 10-(0.291132,0.558056) 11-(0.288214,0.470298) 12-(0.282581,0.39082) 13-(0.263143,0.700682) 14-(0.258075,0.586489) 15-(0.253041,0.501998) 16-(0.246795,0.423989) 17-(0.233324,0.74224) 18-(0.229254,0.65546) 19-(0.224493,0.593862) 20-(0.218969,0.528355) 
33333#0-(0.284578,0.922083) 1-(0.331031,0.89985) 2-(0.352965,0.794678) 3-(0.33025,0.700408) 4-(0.298631,0.660573) 5-(0.327017,0.683587) 6-(0.327558,0.572433) 7-(0.323435,0.501939) 8-(0.3163,0.438974) 9-(0.293026,0.680462) 10-(0.291072,0.560215) 11-(0.287935,0.473387) 12-(0.281753,0.395585) 13-(0.262811,0.702137) 14-(0.258015,0.588609) 15-(0.252797,0.504964) 16-(0.24566,0.428165) 17-(0.233265,0.745202) 18-(0.229299,0.659925) 19-(0.224475,0.599175) 20-(0.218556,0.534292) 
66666#0-(0.284861,0.91799) 1-(0.329227,0.898879) 2-(0.351562,0.791577) 3-(0.329646,0.699626) 4-(0.298106,0.661126) 5-(0.327031,0.682711) 6-(0.32803,0.574768) 7-(0.324197,0.504376) 8-(0.317054,0.440542) 9-(0.293344,0.679107) 10-(0.291933,0.562128) 11-(0.28905,0.474631) 12-(0.283007,0.397074) 13-(0.263344,0.699912) 14-(0.2595,0.588669) 15-(0.254043,0.505126) 16-(0.247026,0.429416) 17-(0.233642,0.742517) 18-(0.229531,0.65884) 19-(0.224432,0.59805) 20-(0.218541,0.533426) 
100000#0-(0.281879,0.911912) 1-(0.32891,0.895958) 2-(0.35131,0.790844) 3-(0.328072,0.698974) 4-(0.295708,0.665867) 5-(0.329372,0.682046) 6-(0.329042,0.575842) 7-(0.326283,0.506644) 8-(0.320758,0.441503) 9-(0.294443,0.67706) 10-(0.293459,0.56528) 11-(0.29139,0.479804) 12-(0.286915,0.400756) 13-(0.26286,0.696413) 14-(0.258737,0.588026) 15-(0.252539,0.508056) 16-(0.245277,0.4341) 17-(0.231906,0.737087) 18-(0.229062,0.656951) 19-(0.22497,0.601679) 20-(0.219979,0.541593) 
133333#0-(0.276982,0.722816) 1-(0.32258,0.680808) 2-(0.33992,0.629189) 3-(0.337722,0.593184) 4-(0.325421,0.570981) 5-(0.313781,0.58178) 6-(0.309438,0.514161) 7-(0.303294,0.470038) 8-(0.301518,0.428357) 9-(0.285987,0.600245) 10-(0.278004,0.52087) 11-(0.272676,0.466741) 12-(0.274021,0.411294) 13-(0.262434,0.632152) 14-(0.247945,0.563504) 15-(0.241069,0.517229) 16-(0.242636,0.466304) 17-(0.241515,0.67473) 18-(0.222461,0.629132) 19-(0.217812,0.600928) 20-(0.21973,0.568258) 
166666#0-(0.282821,0.722571) 1-(0.316849,0.720957) 2-(0.326409,0.693946) 3-(0.316053,0.662001) 4-(0.302132,0.635757) 5-(0.325245,0.601518) 6-(0.322747,0.538758) 7-(0.319359,0.49555) 8-(0.315114,0.45193) 9-(0.294613,0.599535) 10-(0.295908,0.522059) 11-(0.2981,0.469141) 12-(0.299404,0.410535) 13-(0.264991,0.6191) 14-(0.254845,0.562263) 15-(0.249775,0.510171) 16-(0.247502,0.44915) 17-(0.238308,0.653164) 18-(0.229123,0.618312) 19-(0.227278,0.592509) 20-(0.226879,0.560268) 21-(0.277302,0.717282) 22-(0.321298,0.667473) 23-(0.335469,0.60325) 24-(0.331174,0.561498) 25-(0.320958,0.540802) 26-(0.311148,0.560274) 27-(0.309496,0.485134) 28-(0.30515,0.445982) 29-(0.305712,0.406512) 30-(0.2824,0.580093) 31-(0.279753,0.4986) 32-(0.275653,0.452934) 33-(0.28114,0.406698) 34-(0.258196,0.616471) 35-(0.250544,0.553267) 36-(0.244747,0.512664) 37-(0.249629,0.466876) 38-(0.238032,0.664795) 39-(0.222916,0.6238) 40-(0.220482,0.598178) 41-(0.227124,0.566677) 
200000#0-(0.286245,0.72492) 1-(0.326519,0.70714) 2-(0.339028,0.673992) 3-(0.327902,0.645204) 4-(0.310085,0.622964) 5-(0.327331,0.601791) 6-(0.321894,0.535079) 7-(0.31676,0.491225) 8-(0.311207,0.445814) 9-(0.29644,0.607569) 10-(0.29113,0.521871) 11-(0.288306,0.46212) 12-(0.28746,0.40152) 13-(0.267363,0.629579) 14-(0.253821,0.56129) 15-(0.249835,0.510601) 16-(0.251059,0.455109) 17-(0.242424,0.664897) 18-(0.229882,0.621019) 19-(0.227405,0.58703) 20-(0.228258,0.546424) 
233333#0-(0.285267,0.709634) 1-(0.317599,0.718717) 2-(0.329956,0.699677) 3-(0.317889,0.676294) 4-(0.29952,0.653997) 5-(0.327482,0.603597) 6-(0.329685,0.546183) 7-(0.330318,0.505049) 8-(0.327868,0.461832) 9-(0.295333,0.595864) 10-(0.29608,0.519497) 11-(0.299906,0.468341) 12-(0.30124,0.412516) 13-(0.265238,0.609646) 14-(0.254005,0.552122) 15-(0.250203,0.502998) 16-(0.246283,0.445787) 17-(0.239029,0.638972) 18-(0.229055,0.594166) 19-(0.22558,0.564316) 20-(0.222231,0.529418) 21-(0.289783,0.914977) 22-(0.334585,0.887737) 23-(0.354501,0.778581) 24-(0.327389,0.68627) 25-(0.293401,0.65454) 26-(0.329353,0.667884) 27-(0.328842,0.560062) 28-(0.324129,0.491081) 29-(0.316216,0.428933) 30-(0.295285,0.665486) 31-(0.293157,0.547038) 32-(0.290015,0.46177) 33-(0.283666,0.386042) 34-(0.26526,0.687947) 35-(0.260479,0.574224) 36-(0.255471,0.492461) 37-(0.248231,0.417386) 38-(0.236484,0.732635) 39-(0.232305,0.646224) 40-(0.228249,0.585882) 41-(0.223079,0.521418) 
266666#0-(0.277637,0.700813) 1-(0.312,0.713182) 2-(0.326047,0.69298) 3-(0.322497,0.663111) 4-(0.31325,0.638499) 5-(0.320805,0.597179) 6-(0.327336,0.541099) 7-(0.32946,0.498844) 8-(0.326108,0.457534) 9-(0.293276,0.590407) 10-(0.299305,0.515941) 11-(0.306184,0.464569) 12-(0.307997,0.412189) 13-(0.265457,0.606805) 14-(0.253333,0.553806) 15-(0.251527,0.50629) 16-(0.249126,0.456584) 17-(0.238535,0.637013) 18-(0.228023,0.598716) 19-(0.226021,0.570832) 20-(0.224164,0.540539) 21-(0.286077,0.935782) 22-(0.33728,0.889495) 23-(0.356036,0.771976) 24-(0.324018,0.675037) 25-(0.286804,0.640254) 26-(0.333386,0.667603) 27-(0.33195,0.555769) 28-(0.327129,0.485423) 29-(0.318586,0.423184) 30-(0.298861,0.663431) 31-(0.29735,0.542832) 32-(0.294134,0.460179) 33-(0.287179,0.38721) 34-(0.268076,0.682621) 35-(0.26291,0.571111) 36-(0.258381,0.493665) 37-(0.250928,0.421769) 38-(0.238483,0.72324) 39-(0.233282,0.640284) 40-(0.230735,0.581673) 41-(0.227139,0.518982) 
300000#0-(0.269005,0.696703) 1-(0.30444,0.706782) 2-(0.322593,0.681502) 3-(0.320543,0.644108) 4-(0.313097,0.618795) 5-(0.323727,0.593933) 6-(0.330728,0.542969) 7-(0.332545,0.501242) 8-(0.32988,0.46177) 9-(0.294463,0.585539) 10-(0.298748,0.51349) 11-(0.30338,0.464249) 12-(0.304886,0.414866) 13-(0.264788,0.598633) 14-(0.255654,0.54467) 15-(0.254843,0.496142) 16-(0.254388,0.446537) 17-(0.235435,0.62448) 18-(0.230965,0.59119) 19-(0.229009,0.568354) 20-(0.226988,0.544574) 21-(0.28713,0.948169) 22-(0.337112,0.889821) 23-(0.355598,0.773774) 24-(0.32443,0.674075) 25-(0.286615,0.634023) 26-(0.335706,0.662103) 27-(0.335239,0.550769) 28-(0.329481,0.480363) 29-(0.319149,0.417691) 30-(0.301893,0.654695) 31-(0.301221,0.53315) 32-(0.298236,0.452066) 33-(0.289691,0.380627) 34-(0.270824,0.670623) 35-(0.265823,0.558651) 36-(0.262248,0.481965) 37-(0.254032,0.41031) 38-(0.239597,0.709994) 39-(0.234053,0.625279) 40-(0.231631,0.565267) 41-(0.227107,0.50171) 
333333#0-(0.273701,0.691164) 1-(0.306412,0.677518) 2-(0.317988,0.637222) 3-(0.316779,0.593358) 4-(0.314893,0.562586) 5-(0.321309,0.598897) 6-(0.325875,0.542594) 7-(0.32323,0.491962) 8-(0.317522,0.441642) 9-(0.296347,0.60717) 10-(0.298402,0.537575) 11-(0.296493,0.483135) 12-(0.293931,0.42733) 13-(0.269339,0.624198) 14-(0.260151,0.566334) 15-(0.253032,0.511079) 16-(0.24925,0.454484) 17-(0.241133,0.644449) 18-(0.23785,0.609799) 19-(0.235724,0.58588) 20-(0.23421,0.561152) 21-(0.291488,0.955197) 22-(0.338985,0.888272) 23-(0.355074,0.766721) 24-(0.32127,0.6631) 25-(0.286601,0.618516) 26-(0.337607,0.652371) 27-(0.336633,0.543557) 28-(0.330682,0.476001) 29-(0.3213,0.414096) 30-(0.303189,0.643551) 31-(0.301186,0.526977) 32-(0.297914,0.451238) 33-(0.290019,0.381801) 34-(0.271883,0.658727) 35-(0.265838,0.552098) 36-(0.26194,0.480679) 37-(0.254342,0.412533) 38-(0.24014,0.697659) 39-(0.2343,0.617386) 40-(0.232314,0.562532) 41-(0.228867,0.50378) 
