0#0-(0.336744,0.690294) 1-(0.37045,0.677463) 2-(0.393088,0.605616) 3-(0.400523,0.5468) 4-(0.403238,0.492422) 5-(0.372749,0.467661) 6-(0.368785,0.381136) 7-(0.361648,0.313551) 8-(0.352799,0.247504) 9-(0.335492,0.473747) 10-(0.348389,0.444992) 11-(0.365817,0.522597) 12-(0.367719,0.548505) 13-(0.301174,0.506958) 14-(0.313865,0.4982) 15-(0.334216,0.570713) 16-(0.338541,0.590366) 17-(0.27032,0.552475) 18-(0.283987,0.553287) 19-(0.30386,0.604007) 20-(0.30874,0.615508) 
33333#0-(0.338668,0.694383) 1-(0.374253,0.680117) 2-(0.395702,0.608539) 3-(0.403066,0.550569) 4-(0.404778,0.495732) 5-(0.374609,0.470937) 6-(0.367713,0.381856) 7-(0.361593,0.316089) 8-(0.352526,0.254257) 9-(0.339489,0.48017) 10-(0.34714,0.446509) 11-(0.366226,0.521851) 12-(0.369692,0.548862) 13-(0.307648,0.51504) 14-(0.315746,0.506774) 15-(0.336978,0.57573) 16-(0.342309,0.594249) 17-(0.279721,0.558937) 18-(0.288893,0.561834) 19-(0.307896,0.610401) 20-(0.312313,0.62047) 
66666#0-(0.346236,0.710418) 1-(0.386031,0.693171) 2-(0.408965,0.617553) 3-(0.418429,0.560635) 4-(0.423032,0.505357) 5-(0.385034,0.468747) 6-(0.376215,0.378088) 7-(0.371015,0.321524) 8-(0.362853,0.27077) 9-(0.348683,0.475567) 10-(0.354676,0.45093) 11-(0.373509,0.523715) 12-(0.378661,0.554414) 13-(0.3165,0.511256) 14-(0.325738,0.517891) 15-(0.347634,0.586545) 16-(0.35425,0.608551) 17-(0.289172,0.558112) 18-(0.299578,0.569072) 19-(0.319778,0.616256) 20-(0.326074,0.628559) 
100000#0-(0.361994,0.724082) 1-(0.398743,0.707573) 2-(0.417806,0.626124) 3-(0.42456,0.567467) 4-(0.431863,0.520961) 5-(0.396722,0.492793) 6-(0.391449,0.397714) 7-(0.385628,0.334573) 8-(0.375893,0.281751) 9-(0.361778,0.498029) 10-(0.372481,0.479582) 11-(0.391971,0.550044) 12-(0.395465,0.580982) 13-(0.329918,0.531789) 14-(0.341356,0.540555) 15-(0.361489,0.603192) 16-(0.364526,0.62126) 17-(0.303246,0.575286) 18-(0.31813,0.597184) 19-(0.337566,0.640679) 20-(0.340976,0.645499) 
133333#0-(0.382339,0.71921) 1-(0.422869,0.693185) 2-(0.438228,0.604312) 3-(0.436965,0.547744) 4-(0.430659,0.505833) 5-(0.388795,0.479748) 6-(0.399631,0.408138) 7-(0.41267,0.408128) 8-(0.414921,0.403398) 9-(0.353792,0.501026) 10-(0.386515,0.495023) 11-(0.410582,0.558266) 12-(0.408692,0.581753) 13-(0.330095,0.548938) 14-(0.365524,0.57158) 15-(0.391518,0.628336) 16-(0.390684,0.642646) 17-(0.313337,0.605776) 18-(0.340977,0.628913) 19-(0.362989,0.669439) 20-(0.359972,0.678533) 
166666#0-(0.399155,0.806787) 1-(0.451234,0.766062) 2-(0.473591,0.688413) 3-(0.481028,0.63809) 4-(0.478637,0.610818) 5-(0.448204,0.566752) 6-(0.442101,0.456227) 7-(0.44191,0.402362) 8-(0.438594,0.364039) 9-(0.41499,0.583983) 10-(0.4123,0.53867) 11-(0.430927,0.600399) 12-(0.440414,0.624944) 13-(0.386653,0.624992) 14-(0.384511,0.612116) 15-(0.405451,0.670387) 16-(0.416353,0.68409) 17-(0.36529,0.672715) 18-(0.367957,0.68106) 19-(0.384943,0.717606) 20-(0.39256,0.722222) 
200000#0-(0.425362,0.832781) 1-(0.47498,0.799178) 2-(0.499449,0.731335) 3-(0.521608,0.692045) 4-(0.538077,0.672806) 5-(0.45995,0.593405) 6-(0.468822,0.517116) 7-(0.485687,0.526499) 8-(0.493269,0.533169) 9-(0.423847,0.605413) 10-(0.447451,0.574008) 11-(0.474118,0.637386) 12-(0.478881,0.675229) 13-(0.394023,0.649565) 14-(0.416906,0.636455) 15-(0.446137,0.681667) 16-(0.455047,0.70944) 17-(0.373276,0.706982) 18-(0.394394,0.704192) 19-(0.421988,0.729275) 20-(0.431927,0.747408) 21-(0.468412,0.519723) 22-(0.46283,0.461701) 23-(0.469403,0.412592) 24-(0.475484,0.373852) 25-(0.478673,0.346736) 26-(0.476733,0.399512) 27-(0.496936,0.364787) 28-(0.508781,0.342406) 29-(0.519035,0.32067) 30-(0.485595,0.419417) 31-(0.511843,0.397147) 32-(0.526869,0.386228) 33-(0.536583,0.378291) 34-(0.49464,0.447722) 35-(0.522433,0.433539) 36-(0.536653,0.42954) 37-(0.544716,0.426945) 38-(0.502537,0.477444) 39-(0.527164,0.465568) 40-(0.543002,0.460098) 41-(0.555964,0.455077) 
233333#0-(0.43552,0.863611) 1-(0.493972,0.833975) 2-(0.523864,0.78039) 3-(0.544752,0.73767) 4-(0.57049,0.705318) 5-(0.488489,0.621675) 6-(0.505011,0.550549) 7-(0.529061,0.52891) 8-(0.54692,0.515226) 9-(0.452174,0.6193) 10-(0.486217,0.602599) 11-(0.516468,0.648248) 12-(0.526475,0.687885) 13-(0.425111,0.655714) 14-(0.455927,0.67009) 15-(0.481533,0.710028) 16-(0.487659,0.737758) 17-(0.405609,0.707353) 18-(0.432023,0.739137) 19-(0.452,0.773179) 20-(0.455954,0.787217) 
266666#0-(0.469055,0.852923) 1-(0.529793,0.801157) 2-(0.554013,0.752764) 3-(0.5686,0.720931) 4-(0.574441,0.711626) 5-(0.498984,0.597563) 6-(0.562841,0.646065) 7-(0.568168,0.693156) 8-(0.555356,0.699304) 9-(0.464544,0.632581) 10-(0.5412,0.708364) 11-(0.541842,0.757654) 12-(0.52423,0.754667) 13-(0.442272,0.695635) 14-(0.508491,0.762551) 15-(0.513753,0.807117) 16-(0.49851,0.810158) 17-(0.430367,0.766472) 18-(0.461961,0.810134) 19-(0.460837,0.842209) 20-(0.44884,0.85274) 
300000#0-(0.480959,0.876819) 1-(0.541304,0.852284) 2-(0.570005,0.813485) 3-(0.597162,0.782756) 4-(0.623253,0.765629) 5-(0.535871,0.649587) 6-(0.579303,0.650803) 7-(0.592777,0.676113) 8-(0.59426,0.67644) 9-(0.500109,0.660891) 10-(0.561705,0.730157) 11-(0.558545,0.78509) 12-(0.538472,0.782828) 13-(0.474055,0.709257) 14-(0.527695,0.768674) 15-(0.530222,0.815597) 16-(0.514245,0.817692) 17-(0.454035,0.768917) 18-(0.487919,0.805929) 19-(0.492351,0.84458) 20-(0.481425,0.858693) 
