0#0-(0.325895,0.680521) 1-(0.359086,0.664066) 2-(0.375499,0.596288) 3-(0.371039,0.545129) 4-(0.361899,0.502998) 5-(0.34223,0.483944) 6-(0.330053,0.408688) 7-(0.322559,0.352771) 8-(0.312576,0.302718) 9-(0.311115,0.495839) 10-(0.297034,0.47829) 11-(0.315493,0.547359) 12-(0.326616,0.571399) 13-(0.284425,0.531935) 14-(0.276256,0.535717) 15-(0.297696,0.592145) 16-(0.308558,0.602806) 17-(0.265466,0.577203) 18-(0.258465,0.590535) 19-(0.27838,0.631167) 20-(0.290184,0.635259) 
33333#0-(0.368723,0.702603) 1-(0.41017,0.649928) 2-(0.427169,0.565296) 3-(0.422385,0.495169) 4-(0.414061,0.454993) 5-(0.36351,0.477779) 6-(0.368358,0.441259) 7-(0.386833,0.480405) 8-(0.394983,0.518505) 9-(0.332367,0.51901) 10-(0.348375,0.525321) 11-(0.373905,0.586555) 12-(0.379397,0.613439) 13-(0.314099,0.57405) 14-(0.336164,0.622453) 15-(0.360693,0.669382) 16-(0.365971,0.674932) 17-(0.304096,0.629733) 18-(0.320776,0.672216) 19-(0.341733,0.704585) 20-(0.343714,0.707969) 
66666#0-(0.382096,0.808576) 1-(0.441533,0.765015) 2-(0.470817,0.690643) 3-(0.48224,0.63147) 4-(0.475784,0.609159) 5-(0.412447,0.544829) 6-(0.428844,0.482767) 7-(0.442122,0.508459) 8-(0.444842,0.532051) 9-(0.376451,0.562695) 10-(0.409649,0.567443) 11-(0.430662,0.626315) 12-(0.434184,0.644755) 13-(0.355107,0.611652) 14-(0.387448,0.648423) 15-(0.405615,0.689041) 16-(0.406961,0.694472) 17-(0.342476,0.665478) 18-(0.369639,0.712578) 19-(0.385725,0.746993) 20-(0.385722,0.747318) 
100000#0-(0.420619,0.836115) 1-(0.478433,0.769222) 2-(0.500072,0.70302) 3-(0.510156,0.666796) 4-(0.511126,0.656119) 5-(0.44411,0.566002) 6-(0.463555,0.523416) 7-(0.482886,0.542893) 8-(0.490692,0.558625) 9-(0.40232,0.587397) 10-(0.455678,0.624976) 11-(0.475802,0.67736) 12-(0.470628,0.687691) 13-(0.377514,0.643725) 14-(0.430534,0.691239) 15-(0.448564,0.731387) 16-(0.443688,0.742675) 17-(0.365322,0.712702) 18-(0.406433,0.759982) 19-(0.421259,0.793595) 20-(0.415606,0.805144) 
133333#0-(0.454383,0.79235) 1-(0.500432,0.730442) 2-(0.528338,0.683441) 3-(0.541257,0.663889) 4-(0.537082,0.682245) 5-(0.453884,0.595657) 6-(0.4947,0.61957) 7-(0.519475,0.661656) 8-(0.528121,0.690213) 9-(0.4215,0.645873) 10-(0.4711,0.680618) 11-(0.501728,0.728122) 12-(0.510945,0.752592) 13-(0.402707,0.715489) 14-(0.443223,0.74092) 15-(0.472311,0.784037) 16-(0.482784,0.812792) 17-(0.398023,0.789181) 18-(0.407214,0.825466) 19-(0.406138,0.861535) 20-(0.400668,0.894085) 
166666#0-(0.469254,0.846573) 1-(0.513919,0.786878) 2-(0.539511,0.734468) 3-(0.567265,0.693779) 4-(0.595216,0.670985) 5-(0.489793,0.623372) 6-(0.552886,0.666225) 7-(0.567668,0.710758) 8-(0.56448,0.730124) 9-(0.463559,0.666869) 10-(0.535179,0.734186) 11-(0.543366,0.776234) 12-(0.533777,0.784843) 13-(0.445457,0.731157) 14-(0.505505,0.782025) 15-(0.515585,0.817876) 16-(0.507106,0.829137) 17-(0.434306,0.800013) 18-(0.465097,0.843964) 19-(0.466582,0.875631) 20-(0.458987,0.896788) 
200000#0-(0.47723,0.88211) 1-(0.53217,0.847843) 2-(0.565174,0.804996) 3-(0.600437,0.785567) 4-(0.638203,0.777979) 5-(0.528648,0.670737) 6-(0.573652,0.645865) 7-(0.598291,0.672572) 8-(0.607737,0.691431) 9-(0.499786,0.686538) 10-(0.56582,0.733218) 11-(0.568138,0.793334) 12-(0.545035,0.804171) 13-(0.47744,0.732663) 14-(0.534761,0.772116) 15-(0.534322,0.822102) 16-(0.512955,0.831513) 17-(0.458053,0.787179) 18-(0.501565,0.825364) 19-(0.50383,0.863962) 20-(0.487622,0.876816) 
233333#0-(0.491865,0.906481) 1-(0.548903,0.871608) 2-(0.582313,0.828952) 3-(0.613832,0.807219) 4-(0.647195,0.798353) 5-(0.552623,0.698823) 6-(0.592238,0.679045) 7-(0.613224,0.694617) 8-(0.623064,0.704104) 9-(0.524598,0.708746) 10-(0.587846,0.766786) 11-(0.583643,0.818762) 12-(0.559936,0.821303) 13-(0.503367,0.752743) 14-(0.56089,0.803305) 15-(0.556294,0.845968) 16-(0.534981,0.847573) 17-(0.486054,0.806531) 18-(0.533884,0.854712) 19-(0.531868,0.890252) 20-(0.512324,0.892978) 
266666#0-(0.500662,0.898984) 1-(0.5536,0.868604) 2-(0.589861,0.827503) 3-(0.625775,0.815613) 4-(0.661218,0.818837) 5-(0.564717,0.698735) 6-(0.615291,0.711437) 7-(0.63068,0.740306) 8-(0.637751,0.747619) 9-(0.538223,0.718162) 10-(0.61258,0.80385) 11-(0.596875,0.84386) 12-(0.569145,0.823789) 13-(0.520905,0.766376) 14-(0.590066,0.839929) 15-(0.576617,0.871041) 16-(0.554528,0.852821) 17-(0.507704,0.824041) 18-(0.56557,0.883557) 19-(0.559187,0.90759) 20-(0.540598,0.892346) 
300000#0-(0.508552,0.906218) 1-(0.558186,0.874584) 2-(0.592956,0.826624) 3-(0.625115,0.805656) 4-(0.651857,0.804284) 5-(0.571375,0.713537) 6-(0.624046,0.720706) 7-(0.640181,0.745876) 8-(0.646218,0.758137) 9-(0.545938,0.733606) 10-(0.619857,0.812606) 11-(0.610707,0.854913) 12-(0.589335,0.846577) 13-(0.529335,0.782049) 14-(0.599729,0.851626) 15-(0.593901,0.885446) 16-(0.577285,0.876458) 17-(0.516485,0.841605) 18-(0.574368,0.898836) 19-(0.57475,0.924573) 20-(0.562836,0.916043) 
333333#0-(0.512626,0.916403) 1-(0.561302,0.887947) 2-(0.599884,0.847404) 3-(0.634182,0.830755) 4-(0.662855,0.835018) 5-(0.576915,0.737063) 6-(0.627656,0.735525) 7-(0.64774,0.763955) 8-(0.657905,0.780024) 9-(0.551475,0.752161) 10-(0.62133,0.817226) 11-(0.614902,0.864328) 12-(0.596763,0.861333) 13-(0.532397,0.798456) 14-(0.599596,0.862689) 15-(0.597151,0.896743) 16-(0.584071,0.888743) 17-(0.517951,0.856959) 18-(0.574429,0.911516) 19-(0.576831,0.935807) 20-(0.568503,0.928136) 
